term,Metabolite,MetaboliteID,Description,pubchem,MetaboliteID_pubchem_from_ambiguity_bygroup,MetaboliteID_pubchem_to_ambiguity_bygroup,MetaboliteID_pubchem_ambiguity_bygroup,MetaboliteID_pubchem_from_ambiguity,MetaboliteID_pubchem_to_ambiguity,MetaboliteID_pubchem_ambiguity
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543796,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543804,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),99931,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),54327406,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Maltose,C00208,Carbohydrate digestion and absorption - Homo sapiens (human),10991489,1,1,one-to-one,1,1,one-to-one
Carbohydrate digestion and absorption - Homo sapiens (human),Lactose,C00243,Carbohydrate digestion and absorption - Homo sapiens (human),84571,1,1,one-to-one,1,1,one-to-one
Carbohydrate digestion and absorption - Homo sapiens (human),Butanoic acid,C00246,Carbohydrate digestion and absorption - Homo sapiens (human),264,1,2,one-to-many,1,2,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Butanoic acid,C00246,Carbohydrate digestion and absorption - Homo sapiens (human),104775,1,2,one-to-many,1,2,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Starch,C00369,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),Xylan,C00707,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),Pectin,C00714,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),Cellulose,C00760,Carbohydrate digestion and absorption - Homo sapiens (human),5288350,1,1,one-to-one,1,1,one-to-one
Carbohydrate digestion and absorption - Homo sapiens (human),Fructan,C01355,Carbohydrate digestion and absorption - Homo sapiens (human),22833608,1,1,one-to-one,1,1,one-to-one
Carbohydrate digestion and absorption - Homo sapiens (human),Maltotriose,C01835,Carbohydrate digestion and absorption - Homo sapiens (human),439586,1,3,one-to-many,2,3,many-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Maltotriose,C01835,Carbohydrate digestion and absorption - Homo sapiens (human),192826,1,3,one-to-many,2,3,many-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Maltotriose,C01835,Carbohydrate digestion and absorption - Homo sapiens (human),62698,1,3,one-to-many,2,3,many-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Limit dextrin,C02049,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),"Phosphatidylinositol-3,4,5-trisphosphate",C05981,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),Gum arabic,C08822,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),Saccharin sodium anhydrous,C12284,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),Sucralose,C12285,Carbohydrate digestion and absorption - Homo sapiens (human),5066234,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Glutamate,C00025,Protein digestion and absorption - Homo sapiens (human),33032,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Glutamate,C00025,Protein digestion and absorption - Homo sapiens (human),14598502,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Acetate,C00033,Protein digestion and absorption - Homo sapiens (human),176,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Acetate,C00033,Protein digestion and absorption - Homo sapiens (human),175,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Glycine,C00037,Protein digestion and absorption - Homo sapiens (human),750,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Alanine,C00041,Protein digestion and absorption - Homo sapiens (human),5950,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Lysine,C00047,Protein digestion and absorption - Homo sapiens (human),5962,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Lysine,C00047,Protein digestion and absorption - Homo sapiens (human),641599,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Aspartate,C00049,Protein digestion and absorption - Homo sapiens (human),5960,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Aspartate,C00049,Protein digestion and absorption - Homo sapiens (human),15939608,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Arginine,C00062,Protein digestion and absorption - Homo sapiens (human),6322,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Arginine,C00062,Protein digestion and absorption - Homo sapiens (human),1549073,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Glutamine,C00064,Protein digestion and absorption - Homo sapiens (human),5961,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Glutamine,C00064,Protein digestion and absorption - Homo sapiens (human),6992086,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Serine,C00065,Protein digestion and absorption - Homo sapiens (human),5951,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Serine,C00065,Protein digestion and absorption - Homo sapiens (human),617,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Methionine,C00073,Protein digestion and absorption - Homo sapiens (human),6137,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Tryptophan,C00078,Protein digestion and absorption - Homo sapiens (human),6305,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Phenylalanine,C00079,Protein digestion and absorption - Homo sapiens (human),6140,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Tyrosine,C00082,Protein digestion and absorption - Homo sapiens (human),6057,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Cysteine,C00097,Protein digestion and absorption - Homo sapiens (human),5862,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),beta-Alanine,C00099,Protein digestion and absorption - Homo sapiens (human),239,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Leucine,C00123,Protein digestion and absorption - Homo sapiens (human),6106,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Putrescine,C00134,Protein digestion and absorption - Homo sapiens (human),1045,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Histidine,C00135,Protein digestion and absorption - Homo sapiens (human),6274,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Histidine,C00135,Protein digestion and absorption - Homo sapiens (human),86580368,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Phenol,C00146,Protein digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Protein digestion and absorption - Homo sapiens (human),L-Proline,C00148,Protein digestion and absorption - Homo sapiens (human),145742,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Asparagine,C00152,Protein digestion and absorption - Homo sapiens (human),6267,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Propanoate,C00163,Protein digestion and absorption - Homo sapiens (human),1032,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Propanoate,C00163,Protein digestion and absorption - Homo sapiens (human),104745,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Valine,C00183,Protein digestion and absorption - Homo sapiens (human),6287,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Threonine,C00188,Protein digestion and absorption - Homo sapiens (human),6288,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Butanoic acid,C00246,Protein digestion and absorption - Homo sapiens (human),264,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Butanoic acid,C00246,Protein digestion and absorption - Homo sapiens (human),104775,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Histamine,C00388,Protein digestion and absorption - Homo sapiens (human),774,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Histamine,C00388,Protein digestion and absorption - Homo sapiens (human),25201573,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Isoleucine,C00407,Protein digestion and absorption - Homo sapiens (human),6306,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Indole,C00463,Protein digestion and absorption - Homo sapiens (human),798,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Tyramine,C00483,Protein digestion and absorption - Homo sapiens (human),5610,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),Tyramine,C00483,Protein digestion and absorption - Homo sapiens (human),5249538,1,2,one-to-many,1,2,one-to-many
Protein digestion and absorption - Homo sapiens (human),L-Cystine,C00491,Protein digestion and absorption - Homo sapiens (human),67678,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Hydrochloric acid,C01327,Protein digestion and absorption - Homo sapiens (human),312,1,3,one-to-many,1,3,one-to-many
Protein digestion and absorption - Homo sapiens (human),Hydrochloric acid,C01327,Protein digestion and absorption - Homo sapiens (human),5360523,1,3,one-to-many,1,3,one-to-many
Protein digestion and absorption - Homo sapiens (human),Hydrochloric acid,C01327,Protein digestion and absorption - Homo sapiens (human),313,1,3,one-to-many,1,3,one-to-many
Protein digestion and absorption - Homo sapiens (human),Methane,C01438,Protein digestion and absorption - Homo sapiens (human),297,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),4-Cresol,C01468,Protein digestion and absorption - Homo sapiens (human),2879,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Cadaverine,C01672,Protein digestion and absorption - Homo sapiens (human),273,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Piperidine,C01746,Protein digestion and absorption - Homo sapiens (human),8082,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),2-Methylpropanoate,C02632,Protein digestion and absorption - Homo sapiens (human),6590,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),Branched chain fatty acid,C05996,Protein digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Protein digestion and absorption - Homo sapiens (human),3-Methylbutanoic acid,C08262,Protein digestion and absorption - Homo sapiens (human),10430,1,1,one-to-one,1,1,one-to-one
Protein digestion and absorption - Homo sapiens (human),L-Pyrrolysine,C16138,Protein digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Protein digestion and absorption - Homo sapiens (human),2-Methylbutyrate,C18319,Protein digestion and absorption - Homo sapiens (human),8314,1,1,one-to-one,1,1,one-to-one
Fat digestion and absorption - Homo sapiens (human),CoA,C00010,Fat digestion and absorption - Homo sapiens (human),87642,1,1,one-to-one,1,1,one-to-one
Fat digestion and absorption - Homo sapiens (human),Acyl-CoA,C00040,Fat digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),644078,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543678,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543688,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543972,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543695,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543715,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543736,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543694,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543699,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),3246945,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543748,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),6438587,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543747,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543756,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543729,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543796,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),9543804,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),99931,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Fat digestion and absorption - Homo sapiens (human),54327406,1,19,one-to-many,1,19,one-to-many
Fat digestion and absorption - Homo sapiens (human),Cholesterol,C00187,Fat digestion and absorption - Homo sapiens (human),5997,1,2,one-to-many,1,2,one-to-many
Fat digestion and absorption - Homo sapiens (human),Cholesterol,C00187,Fat digestion and absorption - Homo sapiens (human),5314029,1,2,one-to-many,1,2,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),129661864,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),76041074,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),56960317,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),446066,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),9547158,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),5283523,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),9547167,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),24779559,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),53478602,1,13,one-to-many,1,13,one-to-many
Fat digestion and absorption - Homo sapiens (human),Phosphatidate,C00416,Fat digestion and absorption - Homo sapiens (human),53478599,1,13,one-to-many,1,13,one-to-many
