"";"original_row_id";"Metabolite";"CAS";"SUPER_PATHWAY";"SUB_PATHWAY";"COMP_ID";"PLATFORM";"RI";"MASS";"PUBCHEM";"KEGG";"HMDB";"CHEBI";"manual_correction";"correction_tbl";"row_id";"seed1_type";"seed1_id";"seed2_type";"seed2_id";"pair_compatible";"compatibility_path";"n_seed_ids";"all_seed_ids_compatible"
"402";"187";"flavin adenine dinucleotide (FAD)";"146-14-5, 84366-81-4";"Cofactors and vitamins";"Riboflavin metabolism";"2134";"LC/MS Neg";"2413";"784.1";"643975";"C00016";"HMDB01248";NA;FALSE;NA;187;"HMDB";"HMDB0001248";"PUBCHEM";"643975";TRUE;"direct";3;TRUE
"403";"187";"flavin adenine dinucleotide (FAD)";"146-14-5, 84366-81-4";"Cofactors and vitamins";"Riboflavin metabolism";"2134";"LC/MS Neg";"2413";"784.1";"643975";"C00016";"HMDB01248";NA;FALSE;NA;187;"KEGG";"C00016";"PUBCHEM";"643975";TRUE;"direct";3;TRUE
"404";"188";"fructose";"57-48-7";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"577";"GC/MS";"1758";"217";"439709";"C00095";"HMDB00660";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";188;"HMDB";"HMDB0000660";"KEGG";"C00095";FALSE;"no_match";3;FALSE
"405";"188";"fructose";"57-48-7";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"577";"GC/MS";"1758";"217";"439709";"C00095";"HMDB00660";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";188;"HMDB";"HMDB0000660";"PUBCHEM";"439709";TRUE;"direct";3;FALSE
"406";"188";"fructose";"57-48-7";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"577";"GC/MS";"1758";"217";"439709";"C00095";"HMDB00660";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";188;"KEGG";"C00095";"PUBCHEM";"439709";FALSE;"no_match";3;FALSE
"407";"189";"fructose 1-phosphate";"53823-70-4";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15907";"GC/MS";"1996.5";"445.2";"65246";"C01094";"HMDB01076";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";189;"HMDB";"HMDB0001076";"KEGG";"C01094";TRUE;"direct";3;FALSE
"408";"189";"fructose 1-phosphate";"53823-70-4";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15907";"GC/MS";"1996.5";"445.2";"65246";"C01094";"HMDB01076";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";189;"HMDB";"HMDB0001076";"PUBCHEM";"65246";FALSE;"no_match";3;FALSE
"409";"189";"fructose 1-phosphate";"53823-70-4";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15907";"GC/MS";"1996.5";"445.2";"65246";"C01094";"HMDB01076";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";189;"KEGG";"C01094";"PUBCHEM";"65246";FALSE;"no_match";3;FALSE
"410";"190";"1-palmitoylglycerophosphoinositol*";NA;"Lipid";"Lysolipid";"35305";"LC/MS Neg";"5573";"571.29999999999995";NA;NA;NA;NA;FALSE;NA;190;NA;NA;NA;NA;NA;"no_match";0;TRUE
"411";"191";"fructose-6-phosphate";"103213-47-4";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"12021";"GC/MS";"1994.9";"315.1";NA;"C05345";NA;NA;TRUE;"completely_incompatible_manual_with_cas";191;NA;NA;NA;NA;NA;"no_match";1;TRUE
"412";"192";"fucose";"2438-80-4";"Carbohydrate";"Aminosugars metabolism";"15821";"GC/MS";"1682.2";"204";"439554, 17106";NA;"HMDB00174";NA;FALSE;NA;192;"HMDB";"HMDB0000174";"PUBCHEM";"439554";TRUE;"direct";3;TRUE
"413";"192";"fucose";"2438-80-4";"Carbohydrate";"Aminosugars metabolism";"15821";"GC/MS";"1682.2";"204";"439554, 17106";NA;"HMDB00174";NA;FALSE;NA;192;"HMDB";"HMDB0000174";"PUBCHEM";"17106";TRUE;"direct";3;TRUE
"414";"192";"fucose";"2438-80-4";"Carbohydrate";"Aminosugars metabolism";"15821";"GC/MS";"1682.2";"204";"439554, 17106";NA;"HMDB00174";NA;FALSE;NA;192;"PUBCHEM";"439554";"PUBCHEM";"17106";TRUE;"secondary";3;TRUE
"415";"193";"fumarate";"100-17-8";"Energy";"Krebs cycle";"1643";"GC/MS";"1382.1";"245";NA;"C00122";"HMDB00134";NA;FALSE;NA;193;"HMDB";"HMDB0000134";"KEGG";"C00122";TRUE;"direct";2;TRUE
"416";"194";"gabapentin";"60142-96-3";"Xenobiotics";"Drug";"38686";"LC/MS Pos";"2482";"172.2";"3446";"D00332";"HMDB05015";NA;FALSE;NA;194;"HMDB";"HMDB0005015";"PUBCHEM";"3446";TRUE;"direct";2;TRUE
"417";"195";"galactose";"59-23-4";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"12055";"GC/MS";"1793.8";"203.9";"3037556";"C01582";NA;NA;TRUE;"completely_incompatible_manual_with_cas";195;"KEGG";"C01582";"PUBCHEM";"3037556";FALSE;"no_match";2;FALSE
"418";"196";"gamma-aminobutyrate (GABA)";"56-12-2";"Amino acid";"Glutamate metabolism";"1416";"GC/MS";"1539.7";"304.10000000000002";"119, 5460232";"C00334";"HMDB00112";NA;FALSE;NA;196;"HMDB";"HMDB0000112";"KEGG";"C00334";TRUE;"direct";4;TRUE
"419";"196";"gamma-aminobutyrate (GABA)";"56-12-2";"Amino acid";"Glutamate metabolism";"1416";"GC/MS";"1539.7";"304.10000000000002";"119, 5460232";"C00334";"HMDB00112";NA;FALSE;NA;196;"HMDB";"HMDB0000112";"PUBCHEM";"119";TRUE;"direct";4;TRUE
"420";"196";"gamma-aminobutyrate (GABA)";"56-12-2";"Amino acid";"Glutamate metabolism";"1416";"GC/MS";"1539.7";"304.10000000000002";"119, 5460232";"C00334";"HMDB00112";NA;FALSE;NA;196;"HMDB";"HMDB0000112";"PUBCHEM";"5460232";TRUE;"direct";4;TRUE
"421";"196";"gamma-aminobutyrate (GABA)";"56-12-2";"Amino acid";"Glutamate metabolism";"1416";"GC/MS";"1539.7";"304.10000000000002";"119, 5460232";"C00334";"HMDB00112";NA;FALSE;NA;196;"KEGG";"C00334";"PUBCHEM";"119";TRUE;"direct";4;TRUE
"422";"196";"gamma-aminobutyrate (GABA)";"56-12-2";"Amino acid";"Glutamate metabolism";"1416";"GC/MS";"1539.7";"304.10000000000002";"119, 5460232";"C00334";"HMDB00112";NA;FALSE;NA;196;"KEGG";"C00334";"PUBCHEM";"5460232";TRUE;"direct";4;TRUE
"423";"196";"gamma-aminobutyrate (GABA)";"56-12-2";"Amino acid";"Glutamate metabolism";"1416";"GC/MS";"1539.7";"304.10000000000002";"119, 5460232";"C00334";"HMDB00112";NA;FALSE;NA;196;"PUBCHEM";"119";"PUBCHEM";"5460232";TRUE;"secondary";4;TRUE
"424";"197";"gamma-glutamylcysteine";"636-58-8";"Peptide";"gamma-glutamyl";"1778";"LC/MS Pos";"1274";"251.1";"842";"C00669";"HMDB01049";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";197;"HMDB";"HMDB0001049";"KEGG";"C00669";TRUE;"direct";3;FALSE
"425";"197";"gamma-glutamylcysteine";"636-58-8";"Peptide";"gamma-glutamyl";"1778";"LC/MS Pos";"1274";"251.1";"842";"C00669";"HMDB01049";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";197;"HMDB";"HMDB0001049";"PUBCHEM";"842";FALSE;"no_match";3;FALSE
"426";"197";"gamma-glutamylcysteine";"636-58-8";"Peptide";"gamma-glutamyl";"1778";"LC/MS Pos";"1274";"251.1";"842";"C00669";"HMDB01049";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";197;"KEGG";"C00669";"PUBCHEM";"842";FALSE;"no_match";3;FALSE
"427";"198";"gamma-glutamylglutamate";"1116-22-9";"Peptide";"gamma-glutamyl";"36738";"LC/MS Pos";"1036";"277.10000000000002";"92865";NA;NA;NA;FALSE;NA;198;NA;NA;NA;NA;NA;"no_match";1;TRUE
"428";"199";"gamma-glutamylglutamine";"10148-81-9";"Peptide";"gamma-glutamyl";"2730";"LC/MS Pos";"806";"276.10000000000002";"150914";NA;"HMDB11738";NA;FALSE;NA;199;"HMDB";"HMDB0011738";"PUBCHEM";"150914";TRUE;"direct";2;TRUE
"429";"200";"gamma-glutamylisoleucine*";NA;"Peptide";"gamma-glutamyl";"34456";"LC/MS Pos";"2644";"261.2";NA;NA;"HMDB11170";NA;FALSE;NA;200;NA;NA;NA;NA;NA;"no_match";1;TRUE
"430";"201";"1-palmitoylplasmenylethanolamine*";NA;"Lipid";"Lysolipid";"39270";"LC/MS Neg";"6153";"436.4";NA;NA;NA;NA;FALSE;NA;201;NA;NA;NA;NA;NA;"no_match";0;TRUE
"431";"202";"gamma-glutamylleucine";"2566-39-4";"Peptide";"gamma-glutamyl";"18369";"LC/MS Pos";"2744";"261.2";"151023";NA;"HMDB11171";NA;FALSE;NA;202;"HMDB";"HMDB0011171";"PUBCHEM";"151023";TRUE;"direct";2;TRUE
"432";"203";"gamma-glutamylphenylalanine";"7432-24-8";"Peptide";"gamma-glutamyl";"33422";"LC/MS Pos";"2846";"295.10000000000002";"111299";NA;"HMDB00594";NA;FALSE;NA;203;"HMDB";"HMDB0000594";"PUBCHEM";"111299";TRUE;"direct";2;TRUE
"433";"204";"gamma-glutamylvaline";"2746-34-1";"Peptide";"gamma-glutamyl";"32393";"LC/MS Pos";"2040";"247.2";NA;NA;"HMDB11172";NA;FALSE;NA;204;NA;NA;NA;NA;NA;"no_match";1;TRUE
"434";"205";"gamma-tocopherol";"54-28-4";"Cofactors and vitamins";"Tocopherol metabolism";"33420";"GC/MS";"2264";"488.4";"92729";"C02483";"HMDB01492";NA;FALSE;NA;205;"HMDB";"HMDB0001492";"KEGG";"C02483";TRUE;"direct";3;TRUE
"435";"205";"gamma-tocopherol";"54-28-4";"Cofactors and vitamins";"Tocopherol metabolism";"33420";"GC/MS";"2264";"488.4";"92729";"C02483";"HMDB01492";NA;FALSE;NA;205;"HMDB";"HMDB0001492";"PUBCHEM";"92729";TRUE;"direct";3;TRUE
"436";"205";"gamma-tocopherol";"54-28-4";"Cofactors and vitamins";"Tocopherol metabolism";"33420";"GC/MS";"2264";"488.4";"92729";"C02483";"HMDB01492";NA;FALSE;NA;205;"KEGG";"C02483";"PUBCHEM";"92729";TRUE;"direct";3;TRUE
"437";"206";"glucarate (saccharate)";"5793-88-4";"Cofactors and vitamins";"Ascorbate and aldarate metabolism";"1476";"GC/MS";"1885.8";"333.1";"33037";"C00818";"HMDB00663";NA;FALSE;NA;206;"HMDB";"HMDB0000663";"KEGG";"C00818";TRUE;"direct";3;TRUE
"438";"206";"glucarate (saccharate)";"5793-88-4";"Cofactors and vitamins";"Ascorbate and aldarate metabolism";"1476";"GC/MS";"1885.8";"333.1";"33037";"C00818";"HMDB00663";NA;FALSE;NA;206;"HMDB";"HMDB0000663";"PUBCHEM";"33037";TRUE;"direct";3;TRUE
"439";"206";"glucarate (saccharate)";"5793-88-4";"Cofactors and vitamins";"Ascorbate and aldarate metabolism";"1476";"GC/MS";"1885.8";"333.1";"33037";"C00818";"HMDB00663";NA;FALSE;NA;206;"KEGG";"C00818";"PUBCHEM";"33037";TRUE;"direct";3;TRUE
"440";"207";"gluconate";"527-07-1";"Carbohydrate";"Nucleotide sugars, pentose metabolism";"587";"GC/MS";"1879.4";"333";"10690";"C00257";"HMDB00625";NA;FALSE;NA;207;"HMDB";"HMDB0000625";"KEGG";"C00257";TRUE;"direct";3;TRUE
"441";"207";"gluconate";"527-07-1";"Carbohydrate";"Nucleotide sugars, pentose metabolism";"587";"GC/MS";"1879.4";"333";"10690";"C00257";"HMDB00625";NA;FALSE;NA;207;"HMDB";"HMDB0000625";"PUBCHEM";"10690";TRUE;"direct";3;TRUE
"442";"207";"gluconate";"527-07-1";"Carbohydrate";"Nucleotide sugars, pentose metabolism";"587";"GC/MS";"1879.4";"333";"10690";"C00257";"HMDB00625";NA;FALSE;NA;207;"KEGG";"C00257";"PUBCHEM";"10690";TRUE;"direct";3;TRUE
"443";"208";"glucose";"50-99-7";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"20488";"GC/MS";"1866.8";"217.1";"79025";"C00031";"HMDB00122";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";208;"HMDB";"HMDB0000122";"KEGG";"C00031";TRUE;"direct";3;FALSE
"444";"208";"glucose";"50-99-7";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"20488";"GC/MS";"1866.8";"217.1";"79025";"C00031";"HMDB00122";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";208;"HMDB";"HMDB0000122";"PUBCHEM";"79025";FALSE;"no_match";3;FALSE
"445";"208";"glucose";"50-99-7";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"20488";"GC/MS";"1866.8";"217.1";"79025";"C00031";"HMDB00122";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";208;"KEGG";"C00031";"PUBCHEM";"79025";FALSE;"no_match";3;FALSE
"446";"209";"glucose 1-phosphate";"56401-20-8";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15561";"GC/MS";"2017";"299.10000000000002";"65533";"C00103";"HMDB01586";NA;FALSE;NA;209;"HMDB";"HMDB0001586";"KEGG";"C00103";TRUE;"direct";3;TRUE
"447";"209";"glucose 1-phosphate";"56401-20-8";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15561";"GC/MS";"2017";"299.10000000000002";"65533";"C00103";"HMDB01586";NA;FALSE;NA;209;"HMDB";"HMDB0001586";"PUBCHEM";"65533";TRUE;"direct";3;TRUE
"448";"209";"glucose 1-phosphate";"56401-20-8";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15561";"GC/MS";"2017";"299.10000000000002";"65533";"C00103";"HMDB01586";NA;FALSE;NA;209;"KEGG";"C00103";"PUBCHEM";"65533";TRUE;"direct";3;TRUE
"449";"210";"glucose-6-phosphate (G6P)";"103192-55-8";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"31260";"GC/MS";"2042.7";"387.2";NA;"C00668";"HMDB01401";NA;TRUE;"completely_incompatible_manual_with_cas";210;"HMDB";"HMDB0001401";"KEGG";"C00668";FALSE;"no_match";2;FALSE
"450";"211";"glucuronate";"207300-70-7";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15443";"GC/MS";"1886.5";"217";"444791";"C00191";"HMDB00127";NA;FALSE;NA;211;"HMDB";"HMDB0000127";"KEGG";"C00191";TRUE;"direct";3;TRUE
"451";"211";"glucuronate";"207300-70-7";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15443";"GC/MS";"1886.5";"217";"444791";"C00191";"HMDB00127";NA;FALSE;NA;211;"HMDB";"HMDB0000127";"PUBCHEM";"444791";TRUE;"direct";3;TRUE
"452";"211";"glucuronate";"207300-70-7";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"15443";"GC/MS";"1886.5";"217";"444791";"C00191";"HMDB00127";NA;FALSE;NA;211;"KEGG";"C00191";"PUBCHEM";"444791";TRUE;"direct";3;TRUE
"453";"212";"1-pentadecanoylglycerophosphocholine*";NA;"Lipid";"Lysolipid";"37418";"LC/MS Pos";"5563";"482.3";NA;NA;NA;NA;FALSE;NA;212;NA;NA;NA;NA;NA;"no_match";0;TRUE
"454";"213";"glutamate";"56-86-0";"Amino acid";"Glutamate metabolism";"57";"LC/MS Pos";"700";"148.1";"611";"C00025";"HMDB03339";NA;TRUE;"completely_incompatible_manual_with_cas";213;"HMDB";"HMDB0003339";"KEGG";"C00025";FALSE;"no_match";3;FALSE
"455";"213";"glutamate";"56-86-0";"Amino acid";"Glutamate metabolism";"57";"LC/MS Pos";"700";"148.1";"611";"C00025";"HMDB03339";NA;TRUE;"completely_incompatible_manual_with_cas";213;"HMDB";"HMDB0003339";"PUBCHEM";"611";FALSE;"no_match";3;FALSE
"456";"213";"glutamate";"56-86-0";"Amino acid";"Glutamate metabolism";"57";"LC/MS Pos";"700";"148.1";"611";"C00025";"HMDB03339";NA;TRUE;"completely_incompatible_manual_with_cas";213;"KEGG";"C00025";"PUBCHEM";"611";FALSE;"no_match";3;FALSE
"457";"214";"glutamate, gamma-methyl ester";"1499-55-4";"Amino acid";"Glutamate metabolism";"33487";"LC/MS Pos";"1062";"162.1";"68662";NA;NA;NA;FALSE;NA;214;NA;NA;NA;NA;NA;"no_match";1;TRUE
"458";"215";"glutamine";"56-85-9";"Amino acid";"Glutamate metabolism";"53";"LC/MS Pos";"684";"147.19999999999999";"5961";"C00064";"HMDB00641";NA;FALSE;NA;215;"HMDB";"HMDB0000641";"KEGG";"C00064";TRUE;"direct";3;TRUE
"459";"215";"glutamine";"56-85-9";"Amino acid";"Glutamate metabolism";"53";"LC/MS Pos";"684";"147.19999999999999";"5961";"C00064";"HMDB00641";NA;FALSE;NA;215;"HMDB";"HMDB0000641";"PUBCHEM";"5961";TRUE;"direct";3;TRUE
"460";"215";"glutamine";"56-85-9";"Amino acid";"Glutamate metabolism";"53";"LC/MS Pos";"684";"147.19999999999999";"5961";"C00064";"HMDB00641";NA;FALSE;NA;215;"KEGG";"C00064";"PUBCHEM";"5961";TRUE;"direct";3;TRUE
"461";"216";"glutarate (pentanedioate)";"110-94-1";"Amino acid";"Lysine metabolism";"396";"GC/MS";"1433.6";"261";"743";"C00489";"HMDB00661";NA;FALSE;NA;216;"HMDB";"HMDB0000661";"KEGG";"C00489";TRUE;"direct";3;TRUE
"462";"216";"glutarate (pentanedioate)";"110-94-1";"Amino acid";"Lysine metabolism";"396";"GC/MS";"1433.6";"261";"743";"C00489";"HMDB00661";NA;FALSE;NA;216;"HMDB";"HMDB0000661";"PUBCHEM";"743";TRUE;"direct";3;TRUE
"463";"216";"glutarate (pentanedioate)";"110-94-1";"Amino acid";"Lysine metabolism";"396";"GC/MS";"1433.6";"261";"743";"C00489";"HMDB00661";NA;FALSE;NA;216;"KEGG";"C00489";"PUBCHEM";"743";TRUE;"direct";3;TRUE
"464";"217";"glutaroyl carnitine";"102636-82-8";"Amino acid";"Lysine metabolism";"35439";"LC/MS Pos";"1565";"276.10000000000002";NA;NA;"HMDB13130";NA;FALSE;NA;217;NA;NA;NA;NA;NA;"no_match";1;TRUE
"465";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"HMDB";"HMDB0003337";"KEGG";"C00127";TRUE;"direct";6;TRUE
"466";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"HMDB";"HMDB0003337";"PUBCHEM";"53477713";TRUE;"direct";6;TRUE
"467";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"HMDB";"HMDB0003337";"PUBCHEM";"65359";TRUE;"direct";6;TRUE
"468";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"HMDB";"HMDB0003337";"PUBCHEM";"11215652";TRUE;"direct";6;TRUE
"469";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"HMDB";"HMDB0003337";"PUBCHEM";"11767258";TRUE;"direct";6;TRUE
"470";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"KEGG";"C00127";"PUBCHEM";"53477713";TRUE;"direct";6;TRUE
"471";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"KEGG";"C00127";"PUBCHEM";"65359";TRUE;"direct";6;TRUE
"472";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"KEGG";"C00127";"PUBCHEM";"11215652";TRUE;"direct";6;TRUE
"473";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"KEGG";"C00127";"PUBCHEM";"11767258";TRUE;"direct";6;TRUE
"474";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"PUBCHEM";"53477713";"PUBCHEM";"65359";TRUE;"secondary";6;TRUE
"475";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"PUBCHEM";"53477713";"PUBCHEM";"11215652";TRUE;"secondary";6;TRUE
"476";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"PUBCHEM";"53477713";"PUBCHEM";"11767258";TRUE;"secondary";6;TRUE
"477";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"PUBCHEM";"65359";"PUBCHEM";"11215652";TRUE;"secondary";6;TRUE
"478";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"PUBCHEM";"65359";"PUBCHEM";"11767258";TRUE;"secondary";6;TRUE
"479";"218";"glutathione, oxidized (GSSG)";"103239-24-3";"Amino acid";"Glutathione metabolism";"27727";"LC/MS Pos";"1535";"613.1";"53477713, 65359, 11215652, 11767258";"C00127";"HMDB03337";NA;FALSE;NA;218;"PUBCHEM";"11215652";"PUBCHEM";"11767258";TRUE;"secondary";6;TRUE
"480";"219";"glutathione, reduced (GSH)";"70-18-8";"Amino acid";"Glutathione metabolism";"2127";"LC/MS Pos";"1274";"308.10000000000002";"124886";"C00051";"HMDB00125";NA;FALSE;NA;219;"HMDB";"HMDB0000125";"KEGG";"C00051";TRUE;"direct";3;TRUE
"481";"219";"glutathione, reduced (GSH)";"70-18-8";"Amino acid";"Glutathione metabolism";"2127";"LC/MS Pos";"1274";"308.10000000000002";"124886";"C00051";"HMDB00125";NA;FALSE;NA;219;"HMDB";"HMDB0000125";"PUBCHEM";"124886";TRUE;"direct";3;TRUE
"482";"219";"glutathione, reduced (GSH)";"70-18-8";"Amino acid";"Glutathione metabolism";"2127";"LC/MS Pos";"1274";"308.10000000000002";"124886";"C00051";"HMDB00125";NA;FALSE;NA;219;"KEGG";"C00051";"PUBCHEM";"124886";TRUE;"direct";3;TRUE
"483";"220";"glycerate";"600-19-1";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"1572";"GC/MS";"1360.7";"189";"439194, 5460358";"C00258";"HMDB00139";NA;FALSE;NA;220;"HMDB";"HMDB0000139";"KEGG";"C00258";TRUE;"direct";4;TRUE
"484";"220";"glycerate";"600-19-1";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"1572";"GC/MS";"1360.7";"189";"439194, 5460358";"C00258";"HMDB00139";NA;FALSE;NA;220;"HMDB";"HMDB0000139";"PUBCHEM";"439194";TRUE;"direct";4;TRUE
"485";"220";"glycerate";"600-19-1";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"1572";"GC/MS";"1360.7";"189";"439194, 5460358";"C00258";"HMDB00139";NA;FALSE;NA;220;"HMDB";"HMDB0000139";"PUBCHEM";"5460358";TRUE;"direct";4;TRUE
"486";"220";"glycerate";"600-19-1";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"1572";"GC/MS";"1360.7";"189";"439194, 5460358";"C00258";"HMDB00139";NA;FALSE;NA;220;"KEGG";"C00258";"PUBCHEM";"439194";TRUE;"direct";4;TRUE
"487";"220";"glycerate";"600-19-1";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"1572";"GC/MS";"1360.7";"189";"439194, 5460358";"C00258";"HMDB00139";NA;FALSE;NA;220;"KEGG";"C00258";"PUBCHEM";"5460358";TRUE;"direct";4;TRUE
"488";"220";"glycerate";"600-19-1";"Carbohydrate";"Glycolysis, gluconeogenesis, pyruvate metabolism";"1572";"GC/MS";"1360.7";"189";"439194, 5460358";"C00258";"HMDB00139";NA;FALSE;NA;220;"PUBCHEM";"439194";"PUBCHEM";"5460358";TRUE;"secondary";4;TRUE
"489";"221";"glycerol";"56-81-5";"Lipid";"Glycerolipid metabolism";"15122";"GC/MS";"1311";"205";"753";"C00116";"HMDB00131";NA;FALSE;NA;221;"HMDB";"HMDB0000131";"KEGG";"C00116";TRUE;"direct";3;TRUE
"490";"221";"glycerol";"56-81-5";"Lipid";"Glycerolipid metabolism";"15122";"GC/MS";"1311";"205";"753";"C00116";"HMDB00131";NA;FALSE;NA;221;"HMDB";"HMDB0000131";"PUBCHEM";"753";TRUE;"direct";3;TRUE
"491";"221";"glycerol";"56-81-5";"Lipid";"Glycerolipid metabolism";"15122";"GC/MS";"1311";"205";"753";"C00116";"HMDB00131";NA;FALSE;NA;221;"KEGG";"C00116";"PUBCHEM";"753";TRUE;"direct";3;TRUE
"492";"222";"glycerol 2-phosphate";"819-83-0";"Xenobiotics";"Chemical";"27728";"GC/MS";"1691.8";"243";"2526";"C02979";"HMDB02520";NA;FALSE;NA;222;"HMDB";"HMDB0002520";"KEGG";"C02979";TRUE;"direct";3;TRUE
"493";"222";"glycerol 2-phosphate";"819-83-0";"Xenobiotics";"Chemical";"27728";"GC/MS";"1691.8";"243";"2526";"C02979";"HMDB02520";NA;FALSE;NA;222;"HMDB";"HMDB0002520";"PUBCHEM";"2526";TRUE;"direct";3;TRUE
"494";"222";"glycerol 2-phosphate";"819-83-0";"Xenobiotics";"Chemical";"27728";"GC/MS";"1691.8";"243";"2526";"C02979";"HMDB02520";NA;FALSE;NA;222;"KEGG";"C02979";"PUBCHEM";"2526";TRUE;"direct";3;TRUE
