"Plot","Metabolite","CAS","SUPER_PATHWAY","SUB_PATHWAY","COMP_ID","PLATFORM","RI","MASS","HMDB","KEGG","PUBCHEM","CHEBI","manual_correction","correction_tbl"
"Original","serylleucine","6665-16-3","Peptide","Dipeptide",40066,"LC/MS Pos",2106,219.2,NA,NA,NA,NA,NA,NA
"Original","serylphenyalanine",NA,"Peptide","Dipeptide",40054,"LC/MS Pos",2348,253.2,NA,NA,NA,NA,NA,NA
"Original","serylvaline","51782-06-0","Peptide","Dipeptide",42058,"LC/MS Pos",1501,205.1,NA,NA,NA,NA,NA,NA
"Original","sorbitol","6706-59-8","Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism",15053,"GC/MS",1843,319.1,"HMDB00247","C00794","5780",NA,NA,NA
"Original","sorbitol 6-phosphate","108392-12-7","Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism",15699,"LC/MS Neg",613,261.1,"HMDB05831","C01096",NA,NA,NA,NA
"Original","spermidine","124-20-9","Amino acid","Polyamine metabolism",485,"LC/MS Pos",533,146.2,"HMDB01257","C00315","1102",NA,NA,NA
"Original","spermine","71-44-3","Amino acid","Polyamine metabolism",603,"LC/MS Pos",506,203.2,"HMDB01256","C00750","1103",NA,NA,NA
"Original","sphinganine","3102-56-5","Lipid","Sphingolipid",17769,"LC/MS Pos",5175,302.3,"HMDB00269","C00836","91486, 46878428",NA,NA,NA
"Original","sphingosine","123-78-4","Lipid","Sphingolipid",17747,"LC/MS Pos",5197,300.2,"HMDB00252","C00319","5280335, 46878424",NA,NA,NA
"Original","squalene","111-02-4","Lipid","Sterol/Steroid",1518,"GC/MS",2205,69,"HMDB00256","C00751","638072",NA,NA,NA
"Original","stachydrine","4136-37-2","Xenobiotics","Food component/Plant",34384,"LC/MS Pos",860,144.1,"HMDB04827","C10172","115244",NA,NA,NA
"Original","stearate (18:0)","57-11-4","Lipid","Long chain fatty acid",1358,"LC/MS Neg",5886,283.4,"HMDB00827","C01530","5281",NA,NA,NA
"Original","stearidonate (18:4n3)","111174-40-4","Lipid","Long chain fatty acid",33969,"LC/MS Neg",5381,275.3,"HMDB06547","C16300","5312508",NA,NA,NA
"Original","stearoylcarnitine","18822-91-8","Lipid","Carnitine metabolism",34409,"LC/MS Pos",5300,428.4,"HMDB00848",NA,NA,NA,NA,NA
"Original","streptomycin","3810-74-0","Xenobiotics","Drug",39872,"LC/MS Pos",543.3,300.8,NA,NA,"19648",NA,NA,NA
"Original","succinate","110-15-6","Energy","Krebs cycle",1437,"GC/MS",1348,247,"HMDB00254","C00042","1110",NA,NA,NA
"Original","succinylcarnitine",NA,"Energy","Krebs cycle",37058,"LC/MS Pos",1401,262.1,NA,NA,NA,NA,NA,NA
"Original","tartarate","87-69-4, 6106-24-7","Xenobiotics","Food component/Plant",15336,"GC/MS",1626.1,292.1,"HMDB00956","C00898","875",NA,NA,NA
"Original","taurine","107-35-7","Amino acid","Cysteine, methionine, SAM, taurine metabolism",2125,"GC/MS",1616.4,254.1,"HMDB00251","C00245","1123",NA,NA,NA
"Original","testosterone",NA,"Lipid","Sterol/Steroid",19464,"LC/MS Pos",5119,289.2,"HMDB00234","C00535","6013",NA,NA,NA
"Original","theobromine","83-67-0","Xenobiotics","Xanthine metabolism",18392,"LC/MS Pos",2136,181.1,"HMDB02825","C07480","5429",NA,NA,NA
"Original","threitol","2418-52-2","Carbohydrate","Nucleotide sugars, pentose metabolism",35854,"GC/MS",1513,217.1,"HMDB04136","C16884","169019",NA,NA,NA
"Original","threonate","70753-61-6","Cofactors and vitamins","Ascorbate and aldarate metabolism",27738,"GC/MS",1560.7,292.1,"HMDB00943","C01620","5460407, 439535, 21145021",NA,NA,NA
"Original","threonine","72-19-5","Amino acid","Glycine, serine and threonine metabolism",1284,"GC/MS",1412.3,218.1,"HMDB00167","C00188","6288",NA,NA,NA
"Original","threonylglutamate","54532-73-9","Peptide","Dipeptide",42067,"LC/MS Pos",819,249.2,NA,NA,NA,NA,NA,NA
"Original","threonylleucine","50299-12-2","Peptide","Dipeptide",40051,"LC/MS Pos",2204,233.2,NA,NA,"7021827",NA,NA,NA
"Original","threonylmethionine","90729-28-5","Peptide","Dipeptide",42068,"LC/MS Pos",1641,251.1,NA,NA,NA,NA,NA,NA
"Original","threonylphenylalanine",NA,"Peptide","Dipeptide",31530,"LC/MS Pos",2500,267.2,NA,NA,"4099799, 4099798",NA,NA,NA
"Original","threonylvaline","99032-17-4","Peptide","Dipeptide",42011,"LC/MS Pos",1574.5,219.2,NA,NA,"7020901",NA,NA,NA
"Original","thymidine","50-89-5","Nucleotide","Pyrimidine metabolism, thymine containing",39539,"LC/MS Neg",1935,284.8,"HMDB00273","C00214","5789",NA,NA,NA
"Original","thymine","65-71-4","Nucleotide","Pyrimidine metabolism, thymine containing",604,"GC/MS",1429.1,255,"HMDB00262","C00178","1135",NA,NA,NA
"Original","trans-4-hydroxyproline","51-35-4","Amino acid","Urea cycle, arginine-, proline-, metabolism",1366,"GC/MS",1537,140,"HMDB00725","C01157","5810, 69248",NA,NA,NA
"Original","trans-urocanate","104-98-3","Amino acid","Histidine metabolism",607,"LC/MS Pos",1119,139.1,"HMDB00301","C00785","736715",NA,NA,NA
"Original","triethyleneglycol","112-27-6","Xenobiotics","Chemical",27743,"LC/MS Pos",1824,168.1,NA,NA,NA,NA,NA,NA
"Original","trigonelline (N'-methylnicotinate)","6138-41-6","Cofactors and vitamins","Nicotinate and nicotinamide metabolism",32401,"LC/MS Pos",757,138.1,"HMDB00875",NA,"5570",NA,NA,NA
"Original","tryptophan","73-22-3","Amino acid","Tryptophan metabolism",54,"LC/MS Pos",2445,205.1,"HMDB00929","C00078","6305",NA,NA,NA
"Original","tryptophan betaine","20671-76-5","Amino acid","Tryptophan metabolism",37097,"LC/MS Pos",2464,247.1,NA,"C09213","442106",NA,NA,NA
"Original","tryptophylasparagine","175027-11-9","Peptide","Dipeptide",40661,"LC/MS Pos",1963,319.2,NA,NA,NA,NA,NA,NA
"Original","tryptophylglutamate","36099-95-3","Peptide","Dipeptide",41401,"LC/MS Pos",2246,334.2,NA,NA,"3634442",NA,NA,NA
"Original","tryptophylleucine","13123-35-8","Peptide","Dipeptide",40080,"LC/MS Pos",3369,318.2,NA,NA,"323786",NA,NA,NA
"Original","tyrosine","60-18-4","Amino acid","Phenylalanine & tyrosine metabolism",1299,"LC/MS Pos",1516,182.1,"HMDB00158","C00082","6057",NA,NA,NA
"Original","tyrosylalanine","730-08-5","Peptide","Dipeptide",40018,"LC/MS Pos",1589.5,253.2,NA,NA,"5496455, 7020632",NA,NA,NA
"Original","tyrosylglutamine","28252-40-6","Peptide","Dipeptide",41459,"LC/MS Pos",1437,310.2,NA,NA,NA,NA,NA,NA
"Original","tyrosylglycine","673-05-5","Peptide","Dipeptide",41375,"LC/MS Pos",1596.8,239.1,NA,NA,"259323",NA,NA,NA
"Original","tyrosylhistidine","3788-44-1","Peptide","Dipeptide",41464,"LC/MS Pos",903,319.2,NA,NA,NA,NA,NA,NA
"Original","tyrosylleucine","17355-10-1","Peptide","Dipeptide",40031,"LC/MS Pos",2656,295.2,NA,NA,"87071, 7009561",NA,NA,NA
"Original","tyrosyllysine","54925-88-1","Peptide","Dipeptide",40656,"LC/MS Pos",949.1,310.2,NA,NA,NA,NA,NA,NA
"Original","tyrosylphenylalanine","17355-11-2","Peptide","Dipeptide",41492,"LC/MS Pos",2890,329.2,NA,NA,"3421919",NA,NA,NA
"Original","tyrosyltyrosine","1050-28-8","Peptide","Dipeptide",40667,"LC/MS Pos",2177,345.2,NA,NA,"70590, 5057430",NA,NA,NA
"Original","tyrosylvaline","17355-09-8","Peptide","Dipeptide",41424,"LC/MS Pos",2041,281.2,NA,NA,"7009560, 7009559",NA,NA,NA
"Original","undecanedioate","1852-04-6","Lipid","Fatty acid, dicarboxylate",35671,"LC/MS Neg",2376,215.1,"HMDB00888",NA,"15816",NA,NA,NA
"Original","uracil","66-22-8","Nucleotide","Pyrimidine metabolism, uracil containing",605,"GC/MS",1370.4,241,"HMDB00300","C00106","1174",NA,NA,NA
"Original","urate","69-93-2, 120K5305","Nucleotide","Purine metabolism, urate metabolism",1604,"LC/MS Neg",769,167.1,"HMDB00289","C00366",NA,NA,NA,NA
"Original","urea","57-13-6","Amino acid","Urea cycle, arginine-, proline-, metabolism",1670,"GC/MS",1223.9,171,"HMDB00294","C00086","1176",NA,NA,NA
"Original","uridine","58-96-8","Nucleotide","Pyrimidine metabolism, uracil containing",606,"LC/MS Neg",1430,243.1,"HMDB00296","C00299","6029",NA,NA,NA
"Original","uridine monophosphate (5' or 3')",NA,"Nucleotide","Pyrimidine metabolism, uracil containing",39879,"LC/MS Pos",1079,325,NA,NA,NA,NA,NA,NA
"Original","valerylcarnitine",NA,"Lipid","Fatty acid metabolism",34406,"LC/MS Pos",2584,246.2,"HMDB13128",NA,"16226475, 53481619",NA,NA,NA
"Original","valine","72-18-4","Amino acid","Valine, leucine and isoleucine metabolism",1649,"LC/MS Pos",1040,118.1,"HMDB00883","C00183","6287",NA,NA,NA
"Original","valylalanine","27493-61-4","Peptide","Dipeptide",41518,"LC/MS Pos",1278.6,189.1,NA,NA,"6992637",NA,NA,NA
"Original","valylarginine","37682-75-0","Peptide","Dipeptide",42072,"LC/MS Pos",794.2,274.2,NA,NA,"4266827",NA,NA,NA
"Original","valylasparagine","66170-00-1","Peptide","Dipeptide",40727,"LC/MS Neg",1334,230.2,"HMDB02923","C00252","10357, 439193",NA,NA,NA
"Original","valylaspartate","20556-16-5","Peptide","Dipeptide",40650,"LC/MS Pos",1073.3,233.1,NA,NA,"7009608",NA,NA,NA
"Original","valylglutamate","3062-07-5","Peptide","Dipeptide",32454,"LC/MS Pos",1346,247.1,NA,NA,"7009623",NA,NA,NA
"Original","valylglutamine","42854-54-6","Peptide","Dipeptide",42079,"LC/MS Pos",1102,246.2,NA,NA,"7016044",NA,NA,NA
"Original","valylglycine","686-43-1","Peptide","Dipeptide",40475,"LC/MS Pos",1330,175.1,NA,NA,"136487",NA,NA,NA
"Original","valylhistidine","13589-07-6","Peptide","Dipeptide",40680,"LC/MS Neg",1629.1,253.2,NA,NA,NA,NA,NA,NA
"Original","valylisoleucine","20556-14-3","Peptide","Dipeptide",40050,"LC/MS Pos",2365,231.2,NA,NA,"7010531",NA,NA,NA
"Original","valylleucine",NA,"Peptide","Dipeptide",39994,"LC/MS Pos",2503.3,231.2,NA,NA,"352039",NA,NA,NA
"Original","valyllysine","22677-62-9","Peptide","Dipeptide",41384,"LC/MS Neg",1601.8,244.2,NA,NA,"168058",NA,NA,NA
"Original","valylmethionine","14486-09-0","Peptide","Dipeptide",40674,"LC/MS Pos",2000,249.1,NA,NA,"6993038",NA,NA,NA
"Original","valylphenylalanine","3918-92-1","Peptide","Dipeptide",40688,"LC/MS Pos",2790,265.2,NA,NA,"6993119",NA,NA,NA
"Original","valylserine","15388-94-8","Peptide","Dipeptide",40716,"LC/MS Neg",1332,203.2,NA,NA,"139506",NA,NA,NA
"Original","valyltryptophan","24587-37-9","Peptide","Dipeptide",40649,"LC/MS Pos",2830,304.2,NA,NA,"168182",NA,NA,NA
"Original","valyltyrosine","3061-91-4","Peptide","Dipeptide",40697,"LC/MS Pos",2000,281.2,NA,NA,"7009554",NA,NA,NA
"Original","valylvaline","3918-94-3","Peptide","Dipeptide",40728,"LC/MS Pos",1842,217.2,NA,NA,"107475",NA,NA,NA
"Original","vanillylmandelate (VMA)","55-10-7","Amino acid","Phenylalanine & tyrosine metabolism",1567,"GC/MS",1806.8,297.1,"HMDB00291","C05584","1245",NA,NA,NA
"Original","venlafaxine","93413-69-5","Xenobiotics","Drug",38623,"LC/MS Pos",3700,278.2,"HMDB05016","C07187","5656",NA,NA,NA
"Original","xanthine","69-89-6","Nucleotide","Purine metabolism, (hypo)xanthine/inosine containing",3147,"LC/MS Pos",1430,153.1,"HMDB00292","C00385","1188",NA,NA,NA
"Original","xanthosine","146-80-5","Nucleotide","Purine metabolism, (hypo)xanthine/inosine containing",15136,"LC/MS Pos",1785,285,"HMDB00299","C01762","64959",NA,NA,NA
"Original","xylitol","87-99-0","Carbohydrate","Nucleotide sugars, pentose metabolism",41319,"GC/MS",1677.6,217,"HMDB00568","C00379","6912",NA,NA,NA
"Original","xylonate","73686-31-7","Carbohydrate","Nucleotide sugars, pentose metabolism",35638,"GC/MS",1722,292,NA,"C05411","6602431",NA,NA,NA
"Original","xylose","609-06-3","Carbohydrate","Nucleotide sugars, pentose metabolism",15835,"GC/MS",1723.9,204,"HMDB00098","C00181","135191",NA,NA,NA
"Original","xylulose","551-84-8","Carbohydrate","Nucleotide sugars, pentose metabolism",18344,"GC/MS",1668,306.1,"HMDB00654","C00310","5289590",NA,NA,NA
"Adapted","1,2-propanediol","57-55-6","Lipid","Ketone bodies",38002,"GC/MS",1041,117,"HMDB0001881","C00583, C02912","259994","28972","TRUE","completely_incompatible_manual_with_cas"
"Adapted","1-heptadecanoylglycerophosphoethanolamine*",NA,"Lipid","Lysolipid",37419,"LC/MS Neg",6029,466.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","4-hydroxyhippurate","2482-25-9","Xenobiotics","Benzoate metabolism",35527,"LC/MS Neg",1439,194,"HMDB0013678",NA,"151012","71018","FALSE",NA
"Adapted","4-hydroxyphenylacetate","156-38-7","Amino acid","Phenylalanine & tyrosine metabolism",541,"GC/MS",1630.6,179,"HMDB0000020","C00642","127","18101, 48999","FALSE",NA
"Adapted","4-methyl-2-oxopentanoate","816-66-0","Amino acid","Valine, leucine and isoleucine metabolism",22116,"LC/MS Neg",2200,129.2,"HMDB0000695, HMDB0000762","C00233","70, 3527278","48430, 17865","FALSE",NA
"Adapted","5,6-dihydrouracil","504-07-4","Nucleotide","Pyrimidine metabolism, uracil containing",1559,"GC/MS",1505.2,243,"HMDB0000076","C00429","649","15901","FALSE",NA
"Adapted","5-HETE","73307-52-5","Lipid","Eicosanoid",37372,"LC/MS Neg",5372,319.2,"HMDB0011134, HMDB0002218","C04805","5280733, 9862886, 5283153, 5283165, 70678647","28209, 60943, 65341, 90632","FALSE",NA
"Adapted","5-aminovalerate","660-88-8","Amino acid","Urea cycle, arginine-, proline-, metabolism",18319,"LC/MS Pos",860,118.1,"HMDB0003355","C00431","138","15887, 356010","FALSE",NA
"Adapted","5-methyltetrahydrofolate (5MeTHF)","68703-91-3, 68792-52-9","Cofactors and vitamins","Folate metabolism",18330,"LC/MS Neg",1838,458.2,"HMDB0001396","C00440","439234, 9825434, 135398561","15641","FALSE",NA
"Adapted","5-methylthioadenosine (MTA)","2457-80-9","Amino acid","Polyamine metabolism",1419,"LC/MS Pos",2427,298.1,"HMDB0001173","C00170","439176","17509","FALSE",NA
"Adapted","5-methyluridine (ribothymidine)","1463-10-1","Nucleotide","Pyrimidine metabolism, uracil containing",35136,"LC/MS Neg",1774,257.1,"HMDB0000884",NA,"445408","45996","FALSE",NA
"Adapted","5-oxoETE","106154-18-1","Lipid","Eicosanoid",38400,"LC/MS Neg",5373,317.3,"HMDB0010217, HMDB0246835","C14732","5283159, 16061124, 1831","52449, 65342","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","1-linoleoylglycerol (1-monolinolein)","2277-28-3","Lipid","Monoacylglycerol",27447,"GC/MS",2181,395.3,"HMDB0242115",NA,"5283469","75565, 75568","FALSE",NA
"Adapted","5-oxoproline","98-79-3","Amino acid","Glutathione metabolism",1494,"LC/MS Neg",744,128.2,"HMDB0000267, HMDB0000805, HMDB0060262","C01879","7405, 439685","18183, 16924, 57948","FALSE",NA
"Adapted","6'-sialyllactose","35890-39-2","Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism",39795,"GC/MS",2071.5,285.1,"HMDB0006569",NA,"643987",NA,"FALSE",NA
"Adapted","6-keto prostaglandin F1alpha","58961-34-8, 58962-34-8","Lipid","Eicosanoid",20476,"LC/MS Neg",4180,369.3,"HMDB0002886","C05961","5280888, 5283044","28158","FALSE",NA
"Adapted","6-phosphogluconate","921-62-0, 53411-70-4","Carbohydrate","Nucleotide sugars, pentose metabolism",15442,"LC/MS Neg",588,275.1,"HMDB0001316","C00345","91493, 5459869","48928, 58759, 16863","FALSE",NA
"Adapted","7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)","115538-85-7","Lipid","Sterol/Steroid",36776,"LC/MS Neg",5268,429.4,"HMDB0012458, HMDB0062430","C17337","3081085","83036","FALSE",NA
"Adapted","7-alpha-hydroxycholesterol","566-27-8","Lipid","Sterol/Steroid",35692,"GC/MS",2300,456.2,"HMDB0001496","C03594","107722","17500","FALSE",NA
"Adapted","7-beta-hydroxycholesterol","566-27-8","Lipid","Sterol/Steroid",35092,"GC/MS",2340,456.4,"HMDB0001496, HMDB0006119","C03594","107722, 473141, 3247057","17500, 42989","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","Ac-Ser-Asp-Lys-Pro-OH","127103-11-1","Peptide","Polypeptide",40707,"LC/MS Pos",1767,488.2,"HMDB0247929",NA,"4409396",NA,"FALSE",NA
"Adapted","C-glycosyltryptophan*",NA,"Amino acid","Tryptophan metabolism",32675,"LC/MS Pos",1912,367.1,NA,NA,NA,NA,"FALSE",NA
"Adapted","Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",NA,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",36984,"LC/MS Neg",572,339,NA,NA,NA,NA,"FALSE",NA
"Adapted","1-linoleoylglycerophosphocholine",NA,"Lipid","Lysolipid",34419,"LC/MS Pos",5574,520.4,NA,"C04100","5280646",NA,"TRUE","completely_incompatible_manual_no_cas"
"Adapted","Isobar: ribulose 5-phosphate, xylulose 5-phosphate",NA,"Carbohydrate","Nucleotide sugars, pentose metabolism",37288,"GC/MS",1935,357.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","L-urobilin","34217-90-8","Cofactors and vitamins","Hemoglobin and porphyrin metabolism",40173,"LC/MS Pos",4091,595.4,"HMDB0004160, HMDB0004159, HMDB0004161","C05793, C05794","440785, 6433298","36378","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","N-6-trimethyllysine","23284-33-5","Amino acid","Lysine metabolism",1498,"LC/MS Pos",650,189.2,"HMDB0001325, HMDB0304556","C03793","159659, 440120, 440121","17311, 58100","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","N-acetyl-aspartyl-glutamate (NAAG)","3106-85-2","Amino acid","Glutamate metabolism",35665,"LC/MS Pos",1563,305,"HMDB0001067, HMDB0255414","C12270","188803, 5255, 6992083","73688, 95120, 76931","FALSE",NA
"Adapted","N-acetylalanine","97-69-8","Amino acid","Alanine and aspartate metabolism",1585,"LC/MS Neg",882,130.1,"HMDB0000766","C02847","88064","40992","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","N-acetylarginine","155-84-0","Amino acid","Urea cycle, arginine-, proline-, metabolism",33953,"LC/MS Neg",1149,215.2,"HMDB0004620","C02562","67427","40521","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","N-acetylasparagine","4033-40-3","Amino acid","Alanine and aspartate metabolism",33942,"LC/MS Pos",974,175.1,"HMDB0006028",NA,"99715",NA,"FALSE",NA
"Adapted","N-acetylaspartate (NAA)","997-55-7, 997-55-7","Amino acid","Alanine and aspartate metabolism",22185,"LC/MS Pos",1222,176.1,"HMDB0000812","C01042","65065, 2042020","21547, 16953","FALSE",NA
"Adapted","N-acetylglucosamine","7512-17-6","Carbohydrate","Aminosugars metabolism",15095,"GC/MS",1903.3,245,"HMDB0000215, HMDB0000533, HMDB0014288, HMDB0000803","C00140, C03878","24139, 439174","28009, 506227","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","N-acetylglucosamine 6-phosphate","102029-88-9","Carbohydrate","Aminosugars metabolism",15107,"LC/MS Neg",628,300.1,"HMDB0001062, HMDB0002817","C00357","440996, 25243963, 439219","15784, 57513","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","1-linoleoylglycerophosphoethanolamine*",NA,"Lipid","Lysolipid",32635,"LC/MS Neg",5725,476.3,"HMDB0011507",NA,"52925130","83058, 133732","FALSE",NA
"Adapted","N-acetylglutamine","2490-97-3","Amino acid","Glutamate metabolism",33943,"LC/MS Pos",1204,189.1,"HMDB0006029","C02716","182230","21553, 143879","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","N-acetylglycine","543-24-8","Amino acid","Glycine, serine and threonine metabolism",27710,"GC/MS",1396.4,143.9,"HMDB0000532",NA,"10972","40410","FALSE",NA
"Adapted","N-acetylisoleucine",NA,"Amino acid","Valine, leucine and isoleucine metabolism",33967,"LC/MS Pos",3370,174.1,"HMDB0061684",NA,"7036275","21555","FALSE",NA
"Adapted","N-acetylleucine","1188-21-2","Amino acid","Valine, leucine and isoleucine metabolism",1587,"LC/MS Pos",3444,174.1,"HMDB0011756","C02710","70912","17786, 58270","FALSE",NA
"Adapted","N-acetylmethionine","65-82-7","Amino acid","Cysteine, methionine, SAM, taurine metabolism",1589,"LC/MS Pos",2588,192.1,"HMDB0011745","C02712","448580","21557, 71670","FALSE",NA
"Adapted","N-acetylneuraminate","131-48-6","Carbohydrate","Aminosugars metabolism",32377,"LC/MS Neg",695,308.1,"HMDB0000230, HMDB0000800","C00270, C19910","445063","45744, 58705","TRUE","completely_incompatible_manual_with_cas"
"Adapted","N-acetylornithine","6205-08-9","Amino acid","Urea cycle, arginine-, proline-, metabolism",15630,"LC/MS Pos",875,175.2,"HMDB0003357, HMDB0006489","C00437","439232, 193343","16543, 181895, 57805, 44673, 86496","FALSE",NA
"Adapted","N-acetylphenylalanine","2018-61-3","Amino acid","Phenylalanine & tyrosine metabolism",33950,"LC/MS Neg",2590,206.2,"HMDB0000512","C03519","74839","16259, 57702","FALSE",NA
"Adapted","N-acetylserine","97-14-3","Amino acid","Glycine, serine and threonine metabolism",37076,"GC/MS",1526,218,"HMDB0002931",NA,"65249","45441","FALSE",NA
"Adapted","N-acetylthreonine",NA,"Amino acid","Glycine, serine and threonine metabolism",33939,"LC/MS Neg",846,160.1,"HMDB0062557",NA,"152204","45826","TRUE","completely_incompatible_manual_no_cas"
"Adapted","1-methylimidazoleacetate","2625-49-2","Amino acid","Histidine metabolism",32350,"LC/MS Pos",845,141.1,"HMDB0002820","C05828","75810","1606","FALSE",NA
"Adapted","N-acetyltryptophan","1218-34-4","Amino acid","Tryptophan metabolism",33959,"LC/MS Neg",2650,245.2,"HMDB0013713","C03137","700653","74640, 143877","TRUE","completely_incompatible_manual_with_cas"
"Adapted","N-acetyltyrosine","537-55-3","Amino acid","Phenylalanine & tyrosine metabolism",32390,"LC/MS Neg",1677,222.2,"HMDB0000866",NA,"68310","21563","FALSE",NA
"Adapted","N-acetylvaline","96-81-1","Amino acid","Valine, leucine and isoleucine metabolism",1591,"LC/MS Pos",2654,160.1,"HMDB0011757",NA,"66789","21565","FALSE",NA
"Adapted","N-methylglutamate","35989-16-3","Amino acid","Glutamate metabolism",31532,"GC/MS",1665,260.2,"HMDB0062660","C01046","439377","16440, 29083","FALSE",NA
"Adapted","N1-Methyl-2-pyridone-5-carboxamide","701-44-0","Cofactors and vitamins","Nicotinate and nicotinamide metabolism",40469,"LC/MS Pos",1707.3,153.2,"HMDB0004193","C05842","69698","27410","FALSE",NA
