Metabolite,Cond1_DF_Detected,Cond1_DF_ValueCol,Cond1_DF_PadjCol,Cond1_DF_Cutoff,Cond1_DF_Cutoff_Specific.x,Cond2_DF_Detected,Cond2_DF_ValueCol,Cond2_DF_PadjCol,Cond2_DF_Cutoff,Cond2_DF_Cutoff_Specific,BG_method,RG1_All,RG2_Significant,RG3_SignificantChange,Cond1_DF_ Log2FC,Cond1_DF_AveExpr,Cond1_DF_t.val,Cond1_DF_p.val,Cond1_DF_ p.adj,Cond1_DF_B,Cond1_DF_log2(MS55_01),Cond1_DF_log2(MS55_02),Cond1_DF_log2(MS55_03),Cond1_DF_log2(MS55_04),Cond1_DF_log2(MS55_05),Cond1_DF_log2(MS55_06),Cond1_DF_log2(MS55_07),Cond1_DF_log2(MS55_08),Cond1_DF_log2(MS55_17),Cond1_DF_log2(MS55_18),Cond1_DF_log2(MS55_19),Cond1_DF_log2(MS55_20),Cond1_DF_log2(MS55_21),Cond1_DF_log2(MS55_22),Cond1_DF_log2(MS55_23),Cond1_DF_log2(MS55_24),Cond1_DF_log2(MS55_33),Cond1_DF_log2(MS55_34),Cond1_DF_log2(MS55_35),Cond1_DF_log2(MS55_36),Cond1_DF_log2(MS55_37),Cond1_DF_log2(MS55_38),Cond1_DF_log2(MS55_39),Cond1_DF_log2(MS55_40),Cond1_DF_Cutoff_Specific.y,Cond2_DF_ Log2FC,Cond2_DF_AveExpr,Cond2_DF_t.val,Cond2_DF_p.val,Cond2_DF_ p.adj,Cond2_DF_B,Cond2_DF_log2(MS55_01),Cond2_DF_log2(MS55_02),Cond2_DF_log2(MS55_03),Cond2_DF_log2(MS55_04),Cond2_DF_log2(MS55_09),Cond2_DF_log2(MS55_10),Cond2_DF_log2(MS55_11),Cond2_DF_log2(MS55_12),Cond2_DF_log2(MS55_17),Cond2_DF_log2(MS55_18),Cond2_DF_log2(MS55_19),Cond2_DF_log2(MS55_20),Cond2_DF_log2(MS55_25),Cond2_DF_log2(MS55_26),Cond2_DF_log2(MS55_27),Cond2_DF_log2(MS55_28),Cond2_DF_log2(MS55_33),Cond2_DF_log2(MS55_34),Cond2_DF_log2(MS55_35),Cond2_DF_log2(MS55_36),Cond2_DF_log2(MS55_41),Cond2_DF_log2(MS55_42),Cond2_DF_log2(MS55_43),Cond2_DF_log2(MS55_44),RG1_Specific_Cond2,RG1_Specific_Cond1
adenosine,TRUE,-0.10318710174640344,0.6324984215229252,No Change,Not Significant,TRUE,-0.609638723981373,0.003431559411196301,No Change,Significant Negative,TRUE,Cond1 Not Significant + Cond2 Significant Negative,None,None,-0.10318710174640344,23.63941908474976,-0.541809276415081,0.5905648245158805,0.6324984215229252,-8.439968310824108,24.10962263237642,24.34426067256905,24.38132624341152,23.661859121424012,24.5159840695242,24.918894841256307,24.591065883495702,24.54924315013174,23.34444745635952,23.841460241231967,23.713698953523323,23.61659072936373,23.384258619475137,23.566712672513013,23.381145386304016,23.416692887020105,23.86973770429287,23.877810694091572,23.777125394176835,23.65199304366928,23.038448205654976,23.4450323190815,23.352861256303555,22.79134837477295,Not Significant,-0.609638723981373,23.63941908474976,-3.2010581780534775,0.002483614822468041,0.003431559411196301,-3.865162623936474,24.10962263237642,24.34426067256905,24.38132624341152,23.661859121424012,23.048170851390783,23.321587611615605,23.38177345631358,23.444068723938624,23.34444745635952,23.841460241231967,23.713698953523323,23.61659072936373,23.036545125777213,22.792364711088126,23.535370799341457,23.413064997241648,23.86973770429287,23.877810694091572,23.777125394176835,23.65199304366928,23.561236888610697,23.40327724409971,23.426796539026096,22.510011250269994,Cond1 No Change + Cond2 Significant Negative,Cond2 No Change + Cond1 Not Significant
alanine,TRUE,-2.090732877233787,4.609636543714479e-32,DOWN,DOWN,TRUE,-2.093166664313678,5.573502048759418e-32,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-2.090732877233787,28.3850220894759,-32.15526327924879,3.565464729944901e-33,4.609636543714479e-32,65.39935490803394,30.29468589160092,30.308782962442173,30.41672992765639,30.23251778661215,27.9734008126293,27.902276244616047,27.925227488019413,27.901507716754807,29.849645129758446,29.844973448500536,29.93480812757756,29.9302791960849,27.690437271980343,27.880499521097917,27.872431554657602,27.812146706281577,29.651556275493803,29.58613720076117,29.767868907883308,29.58941173733688,27.854012014812774,27.821983560426542,27.817722396614446,27.866956777011932,DOWN,-2.093166664313678,28.3850220894759,-32.19269468197446,3.387211189853791e-33,5.573502048759418e-32,65.45129457671857,30.29468589160092,30.308782962442173,30.41672992765639,30.23251778661215,27.824145404335894,27.825557718624935,27.790461021184985,27.778554029503606,29.849645129758446,29.844973448500536,29.93480812757756,29.9302791960849,27.880202493188854,27.80468877797909,27.908177435496132,27.86599458413148,29.651556275493803,29.58613720076117,29.767868907883308,29.58941173733688,27.993763399268826,27.820644490298385,27.84649159039829,27.9507156755336,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
arginine,TRUE,-0.07281355999117878,0.539237681841018,No Change,Not Significant,TRUE,0.022857665067544275,0.8485857872667092,No Change,Not Significant,TRUE,Cond1 Not Significant + Cond2 Not Significant,None,None,-0.07281355999117878,26.833635052299744,-0.70781275399633,0.48263262131627016,0.539237681841018,-8.334935923574788,27.16451547413809,26.788043034829556,26.720057247789786,26.567964397992217,26.820467334800444,26.86489139813578,26.772432110632135,26.85913748248843,26.477937796476944,26.753996581213666,26.544052020917796,26.598503040505015,26.470563402461956,26.873818077683996,26.57460076472833,26.38054241584801,27.119900048907283,27.125517355226656,27.259776059539803,26.950756310856157,26.94368419316598,26.78988856666005,26.999646180779614,26.847584721114107,Not Significant,0.022857665067544275,26.833635052299744,0.22219689386625613,0.8251441909333748,0.8485857872667092,-8.564210097916474,27.16451547413809,26.788043034829556,26.720057247789786,26.567964397992217,27.162193876040767,26.853247581119042,26.499770492784,26.811909450825002,26.477937796476944,26.753996581213666,26.544052020917796,26.598503040505015,26.763576698252848,26.933665593239787,26.80501417313634,26.645608952774232,27.119900048907283,27.125517355226656,27.259776059539803,26.950756310856157,27.14883912878008,26.831131400742414,26.793873295730577,27.0964807057784,Cond1 No Change + Cond2 Not Significant,Cond2 No Change + Cond1 Not Significant
argininosuccinate,TRUE,-2.874717007086307,7.147027352827853e-20,DOWN,DOWN,TRUE,-0.6265262079475029,0.001459506602805462,No Change,Significant Negative,TRUE,Cond1 DOWN + Cond2 Significant Negative,core_DOWN,Cond1_DOWN,-2.874717007086307,18.184761609707003,-16.090948811605532,1.618939897601889e-20,7.147027352827853e-20,35.813925135916136,19.889811664709466,19.425937252018738,19.693194591013185,19.55610997783201,17.21506902596426,16.5259759198537,16.950584724233998,16.81067667388656,19.288208004196676,19.15202145763563,19.617415051604624,19.034249558708137,17.417802550620294,15.706327426413829,14.902074045325442,16.424347310127636,18.9131118563452,19.14194747178253,19.358514313316043,19.0110765146622,16.913828518497255,16.70156199374526,15.90938166801736,16.107363772103135,DOWN,-0.6265262079475029,18.184761609707003,-3.506919504202147,0.0010240736936811805,0.001459506602805462,-3.0235727300072393,19.889811664709466,19.425937252018738,19.693194591013185,19.55610997783201,18.167275278625876,19.095243982802025,18.555344713233378,18.563964709529685,19.288208004196676,19.15202145763563,19.617415051604624,19.034249558708137,18.456044475536757,18.827893424002074,18.75702764176673,18.44517706393739,18.9131118563452,19.14194747178253,19.358514313316043,19.0110765146622,18.86929585691867,18.897314024478547,18.90727755416777,19.021424493455527,Cond1 DOWN + Cond2 Significant Negative,Cond2 No Change + Cond1 DOWN
asparagine,TRUE,-2.37946849341483,1.8804948401175272e-36,DOWN,DOWN,TRUE,-2.141456304338398,1.8504702908998157e-34,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-2.37946849341483,25.215628111795958,-40.87295551227587,8.311579403834374e-38,1.8804948401175272e-36,76.18053562672611,27.002840111311755,26.955614103101937,27.112319582380817,26.936005879307594,24.690518297178667,24.523097424033704,24.65029968303844,24.612363862218988,26.748830060232642,26.75386068577778,26.892853025884367,26.850985707073196,24.203188754092032,24.408157575289504,24.366294430587544,24.28517387415562,26.68060176072581,26.622653192684094,26.799674739984958,26.667683727285436,24.480646961152924,24.315378644959235,24.482230898791325,24.452950249274505,DOWN,-2.141456304338398,25.215628111795958,-36.784537597761215,9.201233490662067e-36,1.8504702908998157e-34,71.42885013229916,27.002840111311755,26.955614103101937,27.112319582380817,26.936005879307594,24.80884600983131,24.657415278063446,24.54748846653252,24.70479919285755,26.748830060232642,26.75386068577778,26.892853025884367,26.850985707073196,24.669322981703807,24.726411181013557,24.70721755283414,24.651576939610422,26.68060176072581,26.622653192684094,26.799674739984958,26.667683727285436,24.80324998189192,24.56623913488129,24.675943329433604,24.807936875036052,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
aspartate,TRUE,-0.023124462015672975,0.5947269372056754,No Change,Not Significant,TRUE,0.13839123194055247,8.889627980709179e-4,No Change,Significant Positive,TRUE,Cond1 Not Significant + Cond2 Significant Positive,None,None,-0.023124462015672975,30.375963144487294,-0.61413088776229,0.542154390270367,0.5947269372056754,-8.397583485019004,30.30549400022761,30.30916884590705,30.21793816997558,30.208623401289785,30.43157278250385,30.333292215344493,30.473345048931044,30.38366038988746,30.33318303791852,30.359820603899372,30.375399585402306,30.302852118589552,30.08821827070979,30.07031225713111,30.125021168604572,30.078864252705156,30.198539671838986,30.163101465712387,30.231476478814386,30.21975062315186,30.27289639267701,30.20616734194018,30.238898733561903,30.24560560454263,Not Significant,0.13839123194055247,30.375963144487294,3.6753430230102175,6.18835980977545e-4,8.889627980709179e-4,-2.541159309347562,30.30549400022761,30.30916884590705,30.21793816997558,30.208623401289785,30.415428702734246,30.3702372917732,30.416102829260574,30.407481159934893,30.33318303791852,30.359820603899372,30.375399585402306,30.302852118589552,30.42133357040693,30.437874707232776,30.455633559926568,30.43903378263988,30.198539671838986,30.163101465712387,30.231476478814386,30.21975062315186,30.39020707074297,30.37260744705049,30.3551199311225,30.404982733188895,Cond1 No Change + Cond2 Significant Positive,Cond2 No Change + Cond1 Not Significant
beta-alanine,TRUE,-1.5143850558072387,6.471268492489775e-26,DOWN,DOWN,TRUE,-1.6295540271558906,3.599675747917984e-27,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-1.5143850558072387,25.799954806130234,-22.903910233055303,8.580687503853845e-27,6.471268492489775e-26,50.49378148193556,27.264136458091848,27.27327858997449,27.242975617874528,27.13346594917401,25.758986265708167,25.54978358179727,25.53920093581258,25.70111893600274,26.880038103634853,26.812852351065587,26.92754400150477,27.009697206629436,25.262212003037636,25.3001623742275,25.519583302733984,25.42465918317081,26.735018107000254,26.604898191968076,26.828316365999722,26.62564406397461,25.27299225886683,25.195960028459716,25.30301870194988,25.337566765438215,DOWN,-1.6295540271558906,25.799954806130234,-24.645752422587975,3.7786651497481592e-28,3.599675747917984e-27,53.664702622844246,27.264136458091848,27.27327858997449,27.242975617874528,27.13346594917401,25.352476596651762,25.280257162013577,25.322079953766796,25.28947651960444,26.880038103634853,26.812852351065587,26.92754400150477,27.009697206629436,25.432695903562983,25.31464623636131,25.307987159122696,25.366259976613843,26.735018107000254,26.604898191968076,26.828316365999722,26.62564406397461,25.33674362652141,25.197594914885663,25.296348578596728,25.286650053320322,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
beta-citrylglutamic acid,TRUE,-0.7888325231686473,1.4274438176056504e-18,No Change,Significant Negative,TRUE,-0.6577645856156025,8.966840027120698e-16,No Change,Significant Negative,TRUE,Cond1 Significant Negative + Cond2 Significant Negative,None,None,-0.7888325231686473,27.561146621758898,-14.866679475192173,3.4698303852026254e-19,1.4274438176056504e-18,32.70134764857937,28.1627123374075,28.220593818288975,28.128187300452513,28.085511592119524,27.536313168056388,27.59820491906844,27.500527885446704,27.437014139511206,27.937101921029644,28.037941173481908,27.89861705123568,28.000690523494693,27.01600387418524,27.171778893962422,27.12227433778929,27.053332134925864,27.96136441332286,27.976936944960578,28.02300402282368,27.87054396963917,27.149290055779637,27.13343391155132,27.046160459547615,27.072881010408857,Significant Negative,-0.6577645856156025,27.561146621758898,-12.396516341896724,2.8733520528895056e-16,8.966840027120698e-16,25.88309740762038,28.1627123374075,28.220593818288975,28.128187300452513,28.085511592119524,27.481635974713182,27.45996922065401,27.335852615997805,27.368419397880412,27.937101921029644,28.037941173481908,27.89861705123568,28.000690523494693,27.32853933165283,27.401926496923604,27.359979529025324,27.279542054231467,27.96136441332286,27.976936944960578,28.02300402282368,27.87054396963917,27.37047958442296,27.361372499256028,27.327707270174066,27.334606065937862,Cond1 No Change + Cond2 Significant Negative,Cond2 No Change + Cond1 Significant Negative
betaine,TRUE,-0.9332008311174533,1.2141349424402801e-14,No Change,Significant Negative,TRUE,-1.350543212915941,2.4204039279932585e-20,DOWN,DOWN,TRUE,Cond1 Significant Negative + Cond2 DOWN,core_DOWN,Cond2_DOWN,-0.9332008311174533,32.03695580292169,-11.474480487199486,4.29307382962309e-15,1.2141349424402801e-14,23.14228811951603,33.17630059079827,33.17629559659896,33.232445267448014,33.05633998759336,32.30246731220618,32.19948183602627,32.402095744174744,32.26774474901201,32.74379175550235,32.8455105425317,32.86406167569905,32.89112440555103,31.46144746938026,31.750995867791588,31.871469323721232,31.78832464189894,32.87244750422447,32.74072550927811,33.033990790126964,32.75375010090512,32.06117063777502,31.971526670774228,32.08246919532147,32.02918030476597,Significant Negative,-1.350543212915941,32.03695580292169,-16.606052231187125,4.680339087279781e-21,2.4204039279932585e-20,37.07447332516851,33.17630059079827,33.17629559659896,33.232445267448014,33.05633998759336,31.75616330911899,31.644519612924118,31.425207772186894,31.533555843224093,32.74379175550235,32.8455105425317,32.86406167569905,32.89112440555103,31.415821427044634,31.51598055949114,31.390225472539395,31.398258895099215,32.87244750422447,32.74072550927811,33.033990790126964,32.75375010090512,31.89532451367447,31.657377442151574,31.70651144310371,31.841318880707863,Cond1 No Change + Cond2 DOWN,Cond2 DOWN + Cond1 Significant Negative
butyrylcarnitine C4,TRUE,-0.5386170118693521,4.22199285019939e-10,No Change,Significant Negative,TRUE,-0.7276450107799128,5.387588482832604e-14,No Change,Significant Negative,TRUE,Cond1 Significant Negative + Cond2 Significant Negative,None,None,-0.5386170118693521,29.345356259440326,-8.121458770051174,1.9593778973301037e-10,4.22199285019939e-10,12.302068493177384,30.063341730319372,30.1451508252155,30.104901180144743,30.042210523806446,29.468006727685896,29.406612660612993,29.429834071993334,29.304991777414752,29.893306527933518,30.01371234563008,30.0123394770143,30.046420353004734,29.093648584282246,29.31018801374672,29.444013156089145,29.377784918774605,29.64205373639899,29.609954762275716,29.796556251553753,29.62860059735944,29.3875853760625,29.407763272250723,29.392505752986388,29.51220985632508,Significant Negative,-0.7276450107799128,29.345356259440326,-10.97169013242369,1.964535026889237e-14,5.387588482832604e-14,21.601923153009096,30.063341730319372,30.1451508252155,30.104901180144743,30.042210523806446,29.02724062902716,28.98668444094939,29.004640684760417,29.009347375628938,29.893306527933518,30.01371234563008,30.0123394770143,30.046420353004734,29.158930644420668,29.17628892871174,29.150685431422694,29.22137480288332,29.64205373639899,29.609954762275716,29.796556251553753,29.62860059735944,29.329897927294617,29.339613004702837,29.416055234986064,29.446049076509823,Cond1 No Change + Cond2 Significant Negative,Cond2 No Change + Cond1 Significant Negative
cAMP,TRUE,-0.17563287243833514,0.08408925676560292,No Change,Not Significant,TRUE,-0.771726431495825,2.6016509304455316e-10,No Change,Significant Negative,TRUE,Cond1 Not Significant + Cond2 Significant Negative,None,None,-0.17563287243833514,18.665906103722175,-1.8868131986517185,0.06550599560193376,0.08408925676560292,-6.838244399422494,19.143637255253005,19.305126092211403,19.166848107187633,19.02275736124646,18.963918581161703,19.087177650969725,18.763190158514657,18.97831881191136,18.632123431419547,19.195004117245592,18.762571167204356,19.00392083530844,18.626787967470353,18.787660851515273,18.727126371001795,18.581544037476263,18.855949909590255,18.79485901062747,18.988056219373416,19.027740393513632,18.97478493115101,18.751210944287678,18.55646311363337,18.99281601182798,Not Significant,-0.771726431495825,18.665906103722175,-8.290609818534701,1.1067796775928505e-10,2.6016509304455316e-10,12.87719021639283,19.143637255253005,19.305126092211403,19.166848107187633,19.02275736124646,17.954476209882866,17.916841523773233,17.80787700134562,18.000313770649694,18.632123431419547,19.195004117245592,18.762571167204356,19.00392083530844,18.02073242635061,18.666238277090226,18.000371907881508,18.241903172780706,18.855949909590255,18.79485901062747,18.988056219373416,19.027740393513632,18.736053536687045,18.517526621164624,18.21030828928963,18.565233985335507,Cond1 No Change + Cond2 Significant Negative,Cond2 No Change + Cond1 Not Significant
carnitinamide,TRUE,0.09979212071307941,0.10879231534670507,No Change,Not Significant,TRUE,0.035667947958959445,0.5740466735029758,No Change,Not Significant,TRUE,Cond1 Not Significant + Cond2 Not Significant,None,None,0.09979212071307941,21.624251673856268,1.7582856393473045,0.08535087723332663,0.10879231534670507,-7.061367500900209,21.8006434629988,21.848035416396154,21.823456578818387,21.73899539392301,21.80704767172112,21.80095283823833,21.72724266805008,21.835533466027083,21.402838678028743,21.50477093503997,21.37849990986471,21.51900986504796,21.47735107620977,21.582979186168934,21.666895658099538,21.559709221170397,21.56658733938713,21.45718170945063,21.620372430045112,21.631615833469045,21.77772106451931,21.703626914061196,21.780848218753988,21.7696050180069,Not Significant,0.035667947958959445,21.624251673856268,0.6284508259077977,0.532816801925414,0.5740466735029758,-8.388571968728355,21.8006434629988,21.848035416396154,21.823456578818387,21.73899539392301,21.465592204354422,21.606742533594527,21.448405154256733,21.517829333009534,21.402838678028743,21.50477093503997,21.37849990986471,21.51900986504796,21.692231104959518,21.72967429998376,21.477686579646477,21.56804246893643,21.56658733938713,21.45718170945063,21.620372430045112,21.631615833469045,21.89766967288396,21.61147993352997,21.819965595322937,21.884704047498907,Cond1 No Change + Cond2 Not Significant,Cond2 No Change + Cond1 Not Significant
carnitine,TRUE,0.678398644617431,2.057934382977504e-11,No Change,Significant Positive,TRUE,0.1260215010981014,0.11780099120865337,No Change,Not Significant,TRUE,Cond1 Significant Positive + Cond2 Not Significant,None,None,0.678398644617431,33.95621777574316,9.048165865293416,8.868446512278746e-12,2.057934382977504e-11,15.422102427729381,34.16393336799045,34.18314999029634,34.124232602580015,34.07877713169167,34.60939400274088,34.6158455221786,34.612667204847156,34.60466454207424,33.635226926696575,33.72324586432769,33.67956619438779,33.747739218432464,34.227317767266065,34.2918192984841,34.42654681460896,34.297610017086555,33.37568953597176,33.347828102903506,33.503064758100955,33.39393194478042,34.3537440476437,34.33464497152916,34.33404130715554,34.38887387795378,Significant Positive,0.1260215010981014,33.95621777574316,1.6808162185699915,0.0995776334526186,0.11780099120865337,-7.189205725746105,34.16393336799045,34.18314999029634,34.124232602580015,34.07877713169167,33.8406713745329,33.86795476543021,33.83927811469951,33.829173764086796,33.635226926696575,33.72324586432769,33.67956619438779,33.747739218432464,33.884688406403505,33.895279054511604,33.86812882897669,33.94999169555042,33.37568953597176,33.347828102903506,33.503064758100955,33.39393194478042,33.88200444950974,33.79410657837383,33.85563295822271,33.96173366103881,Cond1 No Change + Cond2 Not Significant,Cond2 No Change + Cond1 Significant Positive
