"";"MetaboliteID";"Description";"term";"Metabolite";"pubchem";"Metabolite_Name";"Log2FC";"t.val";"p.val";"p.adj"
"5236";"C01250";"map01210";"2-Oxocarboxylic acid metabolism";"N-Acetyl-L-glutamate 5-semialdehyde";"4470";NA;NA;NA;NA;NA
"5237";"C01250";"map01230";"Biosynthesis of amino acids";"N-Acetyl-L-glutamate 5-semialdehyde";"4470";NA;NA;NA;NA;NA
"5238";"C01251";"map00300";"Lysine biosynthesis";"(R)-2-Hydroxybutane-1,2,4-tricarboxylate";"4471";NA;NA;NA;NA;NA
"5239";"C01251";"map00620";"Pyruvate metabolism";"(R)-2-Hydroxybutane-1,2,4-tricarboxylate";"4471";NA;NA;NA;NA;NA
"5240";"C01251";"map01100";"Metabolic pathways";"(R)-2-Hydroxybutane-1,2,4-tricarboxylate";"4471";NA;NA;NA;NA;NA
"5241";"C01251";"map01110";"Biosynthesis of secondary metabolites";"(R)-2-Hydroxybutane-1,2,4-tricarboxylate";"4471";NA;NA;NA;NA;NA
"5242";"C01251";"map01120";"Microbial metabolism in diverse environments";"(R)-2-Hydroxybutane-1,2,4-tricarboxylate";"4471";NA;NA;NA;NA;NA
"5243";"C01251";"map01240";"Biosynthesis of cofactors";"(R)-2-Hydroxybutane-1,2,4-tricarboxylate";"4471";NA;NA;NA;NA;NA
"5244";"C01251";"map01210";"2-Oxocarboxylic acid metabolism";"(R)-2-Hydroxybutane-1,2,4-tricarboxylate";"4471";NA;NA;NA;NA;NA
"5245";"C01251";"map01230";"Biosynthesis of amino acids";"(R)-2-Hydroxybutane-1,2,4-tricarboxylate";"4471";NA;NA;NA;NA;NA
"5246";"C01252";"map00380";"Tryptophan metabolism";"4-(2-Aminophenyl)-2,4-dioxobutanoate";"4472";NA;NA;NA;NA;NA
"5247";"C01252";"map01100";"Metabolic pathways";"4-(2-Aminophenyl)-2,4-dioxobutanoate";"4472";NA;NA;NA;NA;NA
"5248";"C01255";"map00930";"Caprolactam degradation";"N-(6-Aminohexanoyl)-6-aminohexanoate";"4475";NA;NA;NA;NA;NA
"5249";"C01255";"map01120";"Microbial metabolism in diverse environments";"N-(6-Aminohexanoyl)-6-aminohexanoate";"4475";NA;NA;NA;NA;NA
"5250";"C01259";"map00310";"Lysine degradation";"(3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine";"4478";NA;NA;NA;NA;NA
"5251";"C01259";"map01100";"Metabolic pathways";"(3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine";"4478";NA;NA;NA;NA;NA
"5252";"C01260";"map00230";"Purine metabolism";"P1,P4-Bis(5'-adenosyl)tetraphosphate";"4479";NA;NA;NA;NA;NA
"5253";"C01260";"map01100";"Metabolic pathways";"P1,P4-Bis(5'-adenosyl)tetraphosphate";"4479";NA;NA;NA;NA;NA
"5254";"C01261";"map00230";"Purine metabolism";"P1,P4-Bis(5'-guanosyl) tetraphosphate";"4480";NA;NA;NA;NA;NA
"5255";"C01261";"map01100";"Metabolic pathways";"P1,P4-Bis(5'-guanosyl) tetraphosphate";"4480";NA;NA;NA;NA;NA
"5256";"C01262";"map00410";"beta-Alanine metabolism";"beta-Alanyl-N(pi)-methyl-L-histidine";"4481";"anserine";-1,06776077114998;-7,19023287025608;1,77473634699375e-11;6,6993358793804e-11
"5257";"C01262";"map01100";"Metabolic pathways";"beta-Alanyl-N(pi)-methyl-L-histidine";"4481";"anserine";-1,06776077114998;-7,19023287025608;1,77473634699375e-11;6,6993358793804e-11
"5258";"C01262";"map00340";"Histidine metabolism";"beta-Alanyl-N(pi)-methyl-L-histidine";"4481";"anserine";-1,06776077114998;-7,19023287025608;1,77473634699375e-11;6,6993358793804e-11
"5259";"C01263";"map00943";"Isoflavonoid biosynthesis";"3,6,9-Trihydroxypterocarpan";"4482";NA;NA;NA;NA;NA
"5260";"C01263";"map01110";"Biosynthesis of secondary metabolites";"3,6,9-Trihydroxypterocarpan";"4482";NA;NA;NA;NA;NA
"5261";"C01264";"map01100";"Metabolic pathways";"2-Acetyl-1-alkyl-sn-glycero-3-phosphate";"4483";NA;NA;NA;NA;NA
"5262";"C01264";"map00565";"Ether lipid metabolism";"2-Acetyl-1-alkyl-sn-glycero-3-phosphate";"4483";NA;NA;NA;NA;NA
"5263";"C01265";"map00944";"Flavone and flavonol biosynthesis";"3,7-Di-O-methylquercetin";"4484";NA;NA;NA;NA;NA
"5264";"C01265";"map01110";"Biosynthesis of secondary metabolites";"3,7-Di-O-methylquercetin";"4484";NA;NA;NA;NA;NA
"5265";"C01267";"map00340";"Histidine metabolism";"3-(Imidazol-4-yl)-2-oxopropyl phosphate";"4486";NA;NA;NA;NA;NA
"5266";"C01267";"map01100";"Metabolic pathways";"3-(Imidazol-4-yl)-2-oxopropyl phosphate";"4486";NA;NA;NA;NA;NA
"5267";"C01267";"map01110";"Biosynthesis of secondary metabolites";"3-(Imidazol-4-yl)-2-oxopropyl phosphate";"4486";NA;NA;NA;NA;NA
"5268";"C01267";"map01230";"Biosynthesis of amino acids";"3-(Imidazol-4-yl)-2-oxopropyl phosphate";"4486";NA;NA;NA;NA;NA
"5269";"C01268";"map00740";"Riboflavin metabolism";"5-Amino-6-(5'-phosphoribosylamino)uracil";"4487";NA;NA;NA;NA;NA
"5270";"C01268";"map01100";"Metabolic pathways";"5-Amino-6-(5'-phosphoribosylamino)uracil";"4487";NA;NA;NA;NA;NA
"5271";"C01268";"map01110";"Biosynthesis of secondary metabolites";"5-Amino-6-(5'-phosphoribosylamino)uracil";"4487";NA;NA;NA;NA;NA
"5272";"C01268";"map01240";"Biosynthesis of cofactors";"5-Amino-6-(5'-phosphoribosylamino)uracil";"4487";NA;NA;NA;NA;NA
"5273";"C01269";"map00400";"Phenylalanine, tyrosine and tryptophan biosynthesis";"5-O-(1-Carboxyvinyl)-3-phosphoshikimate";"4488";NA;NA;NA;NA;NA
"5274";"C01269";"map01100";"Metabolic pathways";"5-O-(1-Carboxyvinyl)-3-phosphoshikimate";"4488";NA;NA;NA;NA;NA
"5275";"C01269";"map01110";"Biosynthesis of secondary metabolites";"5-O-(1-Carboxyvinyl)-3-phosphoshikimate";"4488";NA;NA;NA;NA;NA
"5276";"C01269";"map01230";"Biosynthesis of amino acids";"5-O-(1-Carboxyvinyl)-3-phosphoshikimate";"4488";NA;NA;NA;NA;NA
"5277";"C01270";"map00750";"Vitamin B6 metabolism";"3-Hydroxy-2-methylpyridine-5-carboxylate";"4489";NA;NA;NA;NA;NA
"5278";"C01270";"map01120";"Microbial metabolism in diverse environments";"3-Hydroxy-2-methylpyridine-5-carboxylate";"4489";NA;NA;NA;NA;NA
"5279";"C01271";"map00061";"Fatty acid biosynthesis";"(3R)-3-Hydroxyacyl-[acyl-carrier protein]";"4490";NA;NA;NA;NA;NA
"5280";"C01271";"map01100";"Metabolic pathways";"(3R)-3-Hydroxyacyl-[acyl-carrier protein]";"4490";NA;NA;NA;NA;NA
"5281";"C01272";"map00562";"Inositol phosphate metabolism";"1D-myo-Inositol 1,3,4,5-tetrakisphosphate";"4491";NA;NA;NA;NA;NA
"5282";"C01272";"map01100";"Metabolic pathways";"1D-myo-Inositol 1,3,4,5-tetrakisphosphate";"4491";NA;NA;NA;NA;NA
"5283";"C01272";"map04070";"Phosphatidylinositol signaling system";"1D-myo-Inositol 1,3,4,5-tetrakisphosphate";"4491";NA;NA;NA;NA;NA
"5284";"C01273";"map00621";"Dioxin degradation";"2-Hydroxy-6-oxo-6-phenylhexa-2,4-dienoate";"4492";NA;NA;NA;NA;NA
"5285";"C01273";"map01100";"Metabolic pathways";"2-Hydroxy-6-oxo-6-phenylhexa-2,4-dienoate";"4492";NA;NA;NA;NA;NA
"5286";"C01273";"map01120";"Microbial metabolism in diverse environments";"2-Hydroxy-6-oxo-6-phenylhexa-2,4-dienoate";"4492";NA;NA;NA;NA;NA
"5287";"C01273";"map01220";"Degradation of aromatic compounds";"2-Hydroxy-6-oxo-6-phenylhexa-2,4-dienoate";"4492";NA;NA;NA;NA;NA
"5288";"C01274";"map00680";"Methane metabolism";"5-Formyl-5,6,7,8-tetrahydromethanopterin";"4493";NA;NA;NA;NA;NA
"5289";"C01274";"map01100";"Metabolic pathways";"5-Formyl-5,6,7,8-tetrahydromethanopterin";"4493";NA;NA;NA;NA;NA
"5290";"C01274";"map01200";"Carbon metabolism";"5-Formyl-5,6,7,8-tetrahydromethanopterin";"4493";NA;NA;NA;NA;NA
"5291";"C01274";"map01120";"Microbial metabolism in diverse environments";"5-Formyl-5,6,7,8-tetrahydromethanopterin";"4493";NA;NA;NA;NA;NA
"5292";"C01277";"map00562";"Inositol phosphate metabolism";"1-Phosphatidyl-1D-myo-inositol 4-phosphate";"4496";NA;NA;NA;NA;NA
"5293";"C01277";"map01100";"Metabolic pathways";"1-Phosphatidyl-1D-myo-inositol 4-phosphate";"4496";NA;NA;NA;NA;NA
"5294";"C01277";"map04070";"Phosphatidylinositol signaling system";"1-Phosphatidyl-1D-myo-inositol 4-phosphate";"4496";NA;NA;NA;NA;NA
"5295";"C01277";"map05134";"Legionellosis";"1-Phosphatidyl-1D-myo-inositol 4-phosphate";"4496";NA;NA;NA;NA;NA
"5296";"C01278";"map00362";"Benzoate degradation";"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate";"4497";NA;NA;NA;NA;NA
"5297";"C01278";"map01100";"Metabolic pathways";"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate";"4497";NA;NA;NA;NA;NA
"5298";"C01278";"map01120";"Microbial metabolism in diverse environments";"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate";"4497";NA;NA;NA;NA;NA
"5299";"C01278";"map01220";"Degradation of aromatic compounds";"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate";"4497";NA;NA;NA;NA;NA
"5300";"C01279";"map00730";"Thiamine metabolism";"4-Amino-5-hydroxymethyl-2-methylpyrimidine";"4498";NA;NA;NA;NA;NA
"5301";"C01279";"map01100";"Metabolic pathways";"4-Amino-5-hydroxymethyl-2-methylpyrimidine";"4498";NA;NA;NA;NA;NA
"5302";"C01279";"map01240";"Biosynthesis of cofactors";"4-Amino-5-hydroxymethyl-2-methylpyrimidine";"4498";NA;NA;NA;NA;NA
"5303";"C01279";"map02010";"ABC transporters";"4-Amino-5-hydroxymethyl-2-methylpyrimidine";"4498";NA;NA;NA;NA;NA
"5304";"C01283";"map00521";"Streptomycin biosynthesis";"1-Amino-1-deoxy-scyllo-inositol 4-phosphate";"4502";NA;NA;NA;NA;NA
"5305";"C01283";"map01110";"Biosynthesis of secondary metabolites";"1-Amino-1-deoxy-scyllo-inositol 4-phosphate";"4502";NA;NA;NA;NA;NA
"5306";"C01284";"map00562";"Inositol phosphate metabolism";"1D-myo-Inositol 1,3,4,5,6-pentakisphosphate";"4503";NA;NA;NA;NA;NA
"5307";"C01284";"map01100";"Metabolic pathways";"1D-myo-Inositol 1,3,4,5,6-pentakisphosphate";"4503";NA;NA;NA;NA;NA
"5308";"C01284";"map04070";"Phosphatidylinositol signaling system";"1D-myo-Inositol 1,3,4,5,6-pentakisphosphate";"4503";NA;NA;NA;NA;NA
"5309";"C01286";"map00052";"Galactose metabolism";"2-Dehydro-3-deoxy-6-phospho-D-galactonate";"4505";NA;NA;NA;NA;NA
"5310";"C01286";"map01100";"Metabolic pathways";"2-Dehydro-3-deoxy-6-phospho-D-galactonate";"4505";NA;NA;NA;NA;NA
"5311";"C01290";"map01100";"Metabolic pathways";"Lactosylceramide";"4509";NA;NA;NA;NA;NA
"5312";"C01290";"map00600";"Sphingolipid metabolism";"Lactosylceramide";"4509";NA;NA;NA;NA;NA
"5313";"C01291";"map00907";"Pinene, camphor and geraniol degradation";"3-(4-Methylpent-3-en-1-yl)pent-2-enedioyl-CoA";"4510";NA;NA;NA;NA;NA
"5314";"C01291";"map01120";"Microbial metabolism in diverse environments";"3-(4-Methylpent-3-en-1-yl)pent-2-enedioyl-CoA";"4510";NA;NA;NA;NA;NA
"5315";"C01294";"map00521";"Streptomycin biosynthesis";"1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate";"4513";NA;NA;NA;NA;NA
"5316";"C01294";"map01110";"Biosynthesis of secondary metabolites";"1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate";"4513";NA;NA;NA;NA;NA
"5317";"C01297";"map00760";"Nicotinate and nicotinamide metabolism";"6-Hydroxypseudooxynicotine";"4515";NA;NA;NA;NA;NA
"5318";"C01297";"map01100";"Metabolic pathways";"6-Hydroxypseudooxynicotine";"4515";NA;NA;NA;NA;NA
"5319";"C01297";"map01120";"Microbial metabolism in diverse environments";"6-Hydroxypseudooxynicotine";"4515";NA;NA;NA;NA;NA
"5320";"C01298";"map00521";"Streptomycin biosynthesis";"1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol";"4516";NA;NA;NA;NA;NA
"5321";"C01298";"map01110";"Biosynthesis of secondary metabolites";"1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol";"4516";NA;NA;NA;NA;NA
"5322";"C01300";"map01100";"Metabolic pathways";"6-(Hydroxymethyl)-7,8-dihydropterin";"4518";NA;NA;NA;NA;NA
"5323";"C01300";"map00790";"Folate biosynthesis";"6-(Hydroxymethyl)-7,8-dihydropterin";"4518";NA;NA;NA;NA;NA
"5324";"C01300";"map01240";"Biosynthesis of cofactors";"6-(Hydroxymethyl)-7,8-dihydropterin";"4518";NA;NA;NA;NA;NA
"5325";"C01301";"map00120";"Primary bile acid biosynthesis";"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al";"4519";NA;NA;NA;NA;NA
"5326";"C01301";"map01100";"Metabolic pathways";"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al";"4519";NA;NA;NA;NA;NA
"5327";"C01302";"map00400";"Phenylalanine, tyrosine and tryptophan biosynthesis";"1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate";"4520";NA;NA;NA;NA;NA
"5328";"C01302";"map01100";"Metabolic pathways";"1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate";"4520";NA;NA;NA;NA;NA
"5329";"C01302";"map01110";"Biosynthesis of secondary metabolites";"1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate";"4520";NA;NA;NA;NA;NA
"5330";"C01302";"map01230";"Biosynthesis of amino acids";"1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate";"4520";NA;NA;NA;NA;NA
"5331";"C01304";"map00740";"Riboflavin metabolism";"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one";"4522";NA;NA;NA;NA;NA
"5332";"C01304";"map00790";"Folate biosynthesis";"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one";"4522";NA;NA;NA;NA;NA
"5333";"C01304";"map01100";"Metabolic pathways";"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one";"4522";NA;NA;NA;NA;NA
"5334";"C01304";"map01110";"Biosynthesis of secondary metabolites";"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one";"4522";NA;NA;NA;NA;NA
"5335";"C01304";"map01240";"Biosynthesis of cofactors";"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one";"4522";NA;NA;NA;NA;NA
"5336";"C01312";"map00590";"Arachidonic acid metabolism";"Prostaglandin I2";"4527";NA;NA;NA;NA;NA
"5337";"C01312";"map01100";"Metabolic pathways";"Prostaglandin I2";"4527";NA;NA;NA;NA;NA
"5338";"C01312";"map04024";"cAMP signaling pathway";"Prostaglandin I2";"4527";NA;NA;NA;NA;NA
"5339";"C01312";"map04270";"Vascular smooth muscle contraction";"Prostaglandin I2";"4527";NA;NA;NA;NA;NA
"5340";"C01312";"map04370";"VEGF signaling pathway";"Prostaglandin I2";"4527";NA;NA;NA;NA;NA
"5341";"C01312";"map04611";"Platelet activation";"Prostaglandin I2";"4527";NA;NA;NA;NA;NA
"5342";"C01312";"map04080";"Neuroactive ligand-receptor interaction";"Prostaglandin I2";"4527";NA;NA;NA;NA;NA
"5343";"C01319";"map05010";"Alzheimer disease";"Hg";"4533";NA;NA;NA;NA;NA
"5344";"C01326";"map00460";"Cyanoamino acid metabolism";"Hydrogen cyanide";"4537";NA;NA;NA;NA;NA
"5345";"C01326";"map01100";"Metabolic pathways";"Hydrogen cyanide";"4537";NA;NA;NA;NA;NA
"5346";"C01326";"map01110";"Biosynthesis of secondary metabolites";"Hydrogen cyanide";"4537";NA;NA;NA;NA;NA
"5347";"C01327";"map04742";"Taste transduction";"Hydrochloric acid";"4538";NA;NA;NA;NA;NA
"5348";"C01327";"map04974";"Protein digestion and absorption";"Hydrochloric acid";"4538";NA;NA;NA;NA;NA
"5349";"C01337";"map01232";"Nucleotide metabolism";"XDP";"4545";NA;NA;NA;NA;NA
"5350";"C01344";"map00230";"Purine metabolism";"dIDP";"4549";NA;NA;NA;NA;NA
"5351";"C01344";"map01232";"Nucleotide metabolism";"dIDP";"4549";NA;NA;NA;NA;NA
"5352";"C01345";"map00230";"Purine metabolism";"dITP";"4550";NA;NA;NA;NA;NA
"5353";"C01345";"map01232";"Nucleotide metabolism";"dITP";"4550";NA;NA;NA;NA;NA
"5354";"C01346";"map00240";"Pyrimidine metabolism";"dUDP";"4551";NA;NA;NA;NA;NA
"5355";"C01346";"map01100";"Metabolic pathways";"dUDP";"4551";NA;NA;NA;NA;NA
"5356";"C01346";"map01232";"Nucleotide metabolism";"dUDP";"4551";NA;NA;NA;NA;NA
"5357";"C01352";"map00740";"Riboflavin metabolism";"FADH2";"4556";NA;NA;NA;NA;NA
"5358";"C01352";"map01100";"Metabolic pathways";"FADH2";"4556";NA;NA;NA;NA;NA
"5359";"C01352";"map01240";"Biosynthesis of cofactors";"FADH2";"4556";NA;NA;NA;NA;NA
"5360";"C01352";"map04714";"Thermogenesis";"FADH2";"4556";NA;NA;NA;NA;NA
"5361";"C01353";"map04964";"Proximal tubule bicarbonate reclamation";"Carbonic acid";"4557";NA;NA;NA;NA;NA
"5362";"C01353";"map04966";"Collecting duct acid secretion";"Carbonic acid";"4557";NA;NA;NA;NA;NA
"5363";"C01353";"map04970";"Salivary secretion";"Carbonic acid";"4557";NA;NA;NA;NA;NA
"5364";"C01353";"map04971";"Gastric acid secretion";"Carbonic acid";"4557";NA;NA;NA;NA;NA
"5365";"C01353";"map04972";"Pancreatic secretion";"Carbonic acid";"4557";NA;NA;NA;NA;NA
"5366";"C01353";"map04976";"Bile secretion";"Carbonic acid";"4557";NA;NA;NA;NA;NA
"5367";"C01355";"map00051";"Fructose and mannose metabolism";"Fructan";"4558";NA;NA;NA;NA;NA
"5368";"C01355";"map04973";"Carbohydrate digestion and absorption";"Fructan";"4558";NA;NA;NA;NA;NA
"5369";"C01358";"map04964";"Proximal tubule bicarbonate reclamation";"NH4OH";"4561";NA;NA;NA;NA;NA
"5370";"C01367";"map00230";"Purine metabolism";"3'-AMP";"4566";"adenosine 3'-monophosphate (3'-AMP)";-1,05787531049879;-8,31622236183336;2,39817557168815e-14;1,12971907096053e-13
"5371";"C01367";"map01100";"Metabolic pathways";"3'-AMP";"4566";"adenosine 3'-monophosphate (3'-AMP)";-1,05787531049879;-8,31622236183336;2,39817557168815e-14;1,12971907096053e-13
"5372";"C01368";"map00240";"Pyrimidine metabolism";"3'-UMP";"4567";NA;NA;NA;NA;NA
"5373";"C01368";"map01100";"Metabolic pathways";"3'-UMP";"4567";NA;NA;NA;NA;NA
"5374";"C01371";"map00071";"Fatty acid degradation";"Alkane";"4569";NA;NA;NA;NA;NA
"5375";"C01371";"map00073";"Cutin, suberine and wax biosynthesis";"Alkane";"4569";NA;NA;NA;NA;NA
"5376";"C01371";"map01110";"Biosynthesis of secondary metabolites";"Alkane";"4569";NA;NA;NA;NA;NA
"5377";"C01375";"map01052";"Type I polyketide structures";"Tacrolimus";"4572";NA;NA;NA;NA;NA
"5378";"C01378";"map00941";"Flavonoid biosynthesis";"Fustin";"4573";NA;NA;NA;NA;NA
"5379";"C01380";"map00625";"Chloroalkane and chloroalkene degradation";"Ethylene glycol";"4575";NA;NA;NA;NA;NA
"5380";"C01380";"map00630";"Glyoxylate and dicarboxylate metabolism";"Ethylene glycol";"4575";NA;NA;NA;NA;NA
"5381";"C01380";"map01100";"Metabolic pathways";"Ethylene glycol";"4575";NA;NA;NA;NA;NA
"5382";"C01380";"map01120";"Microbial metabolism in diverse environments";"Ethylene glycol";"4575";NA;NA;NA;NA;NA
"5383";"C01382";"map05320";"Autoimmune thyroid disease";"Iodine";"4577";NA;NA;NA;NA;NA
"5384";"C01384";"map00350";"Tyrosine metabolism";"Maleic acid";"4579";NA;NA;NA;NA;NA
"5385";"C01384";"map00650";"Butanoate metabolism";"Maleic acid";"4579";NA;NA;NA;NA;NA
"5386";"C01384";"map00760";"Nicotinate and nicotinamide metabolism";"Maleic acid";"4579";NA;NA;NA;NA;NA
"5387";"C01384";"map01100";"Metabolic pathways";"Maleic acid";"4579";NA;NA;NA;NA;NA
"5388";"C01384";"map01120";"Microbial metabolism in diverse environments";"Maleic acid";"4579";NA;NA;NA;NA;NA
"5389";"C01390";"map00740";"Riboflavin metabolism";"Prenol";"4583";NA;NA;NA;NA;NA
"5390";"C01401";"map00460";"Cyanoamino acid metabolism";"Alanine";"4590";NA;NA;NA;NA;NA
"5391";"C01401";"map01100";"Metabolic pathways";"Alanine";"4590";NA;NA;NA;NA;NA
"5392";"C01405";"map04976";"Bile secretion";"Aspirin";"4594";NA;NA;NA;NA;NA
"5393";"C01407";"map00361";"Chlorocyclohexane and chlorobenzene degradation";"Benzene";"4596";NA;NA;NA;NA;NA
"5394";"C01407";"map00362";"Benzoate degradation";"Benzene";"4596";NA;NA;NA;NA;NA
"5395";"C01407";"map01100";"Metabolic pathways";"Benzene";"4596";NA;NA;NA;NA;NA
"5396";"C01407";"map01120";"Microbial metabolism in diverse environments";"Benzene";"4596";NA;NA;NA;NA;NA
"5397";"C01407";"map01220";"Degradation of aromatic compounds";"Benzene";"4596";NA;NA;NA;NA;NA
"5398";"C01407";"map05208";"Chemical carcinogenesis - reactive oxygen species";"Benzene";"4596";NA;NA;NA;NA;NA
"5399";"C01412";"map00650";"Butanoate metabolism";"Butanal";"4600";NA;NA;NA;NA;NA
"5400";"C01412";"map01100";"Metabolic pathways";"Butanal";"4600";NA;NA;NA;NA;NA
"5401";"C01412";"map01120";"Microbial metabolism in diverse environments";"Butanal";"4600";NA;NA;NA;NA;NA
"5402";"C01413";"map05208";"Chemical carcinogenesis - reactive oxygen species";"Cadmium";"4601";NA;NA;NA;NA;NA
"5403";"C01414";"map00904";"Diterpenoid biosynthesis";"Casbene";"4602";NA;NA;NA;NA;NA
"5404";"C01414";"map01062";"Biosynthesis of terpenoids and steroids";"Casbene";"4602";NA;NA;NA;NA;NA
"5405";"C01414";"map01100";"Metabolic pathways";"Casbene";"4602";NA;NA;NA;NA;NA
"5406";"C01414";"map01110";"Biosynthesis of secondary metabolites";"Casbene";"4602";NA;NA;NA;NA;NA
"5407";"C01416";"map00960";"Tropane, piperidine and pyridine alkaloid biosynthesis";"Cocaine";"4603";NA;NA;NA;NA;NA
"5408";"C01416";"map01064";"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid";"Cocaine";"4603";NA;NA;NA;NA;NA
"5409";"C01416";"map01100";"Metabolic pathways";"Cocaine";"4603";NA;NA;NA;NA;NA
"5410";"C01416";"map01110";"Biosynthesis of secondary metabolites";"Cocaine";"4603";NA;NA;NA;NA;NA
"5411";"C01417";"map00910";"Nitrogen metabolism";"Cyanate";"4604";NA;NA;NA;NA;NA
"5412";"C01417";"map01100";"Metabolic pathways";"Cyanate";"4604";NA;NA;NA;NA;NA
"5413";"C01417";"map02010";"ABC transporters";"Cyanate";"4604";NA;NA;NA;NA;NA
"5414";"C01419";"map01100";"Metabolic pathways";"Cys-Gly";"4606";"cysteinylglycine";0,779607763069552;4,29204963632275;2,91690779732365e-05;5,91685923300526e-05
"5415";"C01419";"map00480";"Glutathione metabolism";"Cys-Gly";"4606";"cysteinylglycine";0,779607763069552;4,29204963632275;2,91690779732365e-05;5,91685923300526e-05
"5416";"C01424";"map00627";"Aminobenzoate degradation";"Gallate";"4609";NA;NA;NA;NA;NA
"5417";"C01424";"map00999";"Biosynthesis of various plant secondary metabolites";"Gallate";"4609";NA;NA;NA;NA;NA
"5418";"C01424";"map01061";"Biosynthesis of phenylpropanoids";"Gallate";"4609";NA;NA;NA;NA;NA
"5419";"C01424";"map01120";"Microbial metabolism in diverse environments";"Gallate";"4609";NA;NA;NA;NA;NA
"5420";"C01433";"map00902";"Monoterpenoid biosynthesis";"Loganin";"4616";NA;NA;NA;NA;NA
"5421";"C01433";"map01062";"Biosynthesis of terpenoids and steroids";"Loganin";"4616";NA;NA;NA;NA;NA
"5422";"C01433";"map01100";"Metabolic pathways";"Loganin";"4616";NA;NA;NA;NA;NA
"5423";"C01433";"map01110";"Biosynthesis of secondary metabolites";"Loganin";"4616";NA;NA;NA;NA;NA
"5424";"C01438";"map00680";"Methane metabolism";"Methane";"4618";NA;NA;NA;NA;NA
"5425";"C01438";"map00440";"Phosphonate and phosphinate metabolism";"Methane";"4618";NA;NA;NA;NA;NA
"5426";"C01438";"map01100";"Metabolic pathways";"Methane";"4618";NA;NA;NA;NA;NA
"5427";"C01438";"map01120";"Microbial metabolism in diverse environments";"Methane";"4618";NA;NA;NA;NA;NA
"5428";"C01438";"map01220";"Degradation of aromatic compounds";"Methane";"4618";NA;NA;NA;NA;NA
"5429";"C01438";"map01200";"Carbon metabolism";"Methane";"4618";NA;NA;NA;NA;NA
"5430";"C01438";"map04974";"Protein digestion and absorption";"Methane";"4618";NA;NA;NA;NA;NA
"5431";"C01441";"map00524";"Neomycin, kanamycin and gentamicin biosynthesis";"Neamine";"4619";NA;NA;NA;NA;NA
"5432";"C01441";"map01110";"Biosynthesis of secondary metabolites";"Neamine";"4619";NA;NA;NA;NA;NA
"5433";"C01443";"map04976";"Bile secretion";"Ouabain";"4621";NA;NA;NA;NA;NA
"5434";"C01444";"map00230";"Purine metabolism";"Oxamate";"4622";NA;NA;NA;NA;NA
"5435";"C01444";"map01100";"Metabolic pathways";"Oxamate";"4622";NA;NA;NA;NA;NA
"5436";"C01444";"map01120";"Microbial metabolism in diverse environments";"Oxamate";"4622";NA;NA;NA;NA;NA
